400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforJanuary 27, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230127C00369000 2023-01-20 1:49PM EST 369.00 24.50 31.68 32.77 0.00 - 21 37 67.72%
SPY230127C00370000 2023-01-24 4:09PM EST 370.00 31.66 30.69 31.77 -0.09 -0.28% 22 177 66.11%
SPY230127C00371000 2023-01-23 11:23AM EST 371.00 31.11 29.69 30.81 0.00 - 1 95 64.75%
SPY230127C00372000 2023-01-24 11:13AM EST 372.00 28.38 28.69 29.81 -0.96 -3.27% 12 221 63.04%
SPY230127C00373000 2023-01-24 2:17PM EST 373.00 27.57 27.69 28.82 +4.89 +21.56% 8 177 61.38%
SPY230127C00374000 2023-01-23 2:49PM EST 374.00 25.52 26.70 27.78 0.00 - 1 53 59.42%
SPY230127C00375000 2023-01-24 3:56PM EST 375.00 25.74 25.70 26.82 -0.52 -1.98% 15 358 58.01%
SPY230127C00376000 2023-01-24 9:45AM EST 376.00 23.11 24.70 25.79 -2.42 -9.48% 1 105 56.06%
SPY230127C00377000 2023-01-23 10:48AM EST 377.00 23.00 23.71 24.83 0.00 - 7 246 54.69%
SPY230127C00378000 2023-01-24 2:50PM EST 378.00 22.73 22.71 23.84 -1.14 -4.78% 2 4,806 53.00%
SPY230127C00379000 2023-01-24 3:27PM EST 379.00 21.88 21.72 22.80 +0.15 +0.69% 20 4,999 51.03%
SPY230127C00380000 2023-01-24 3:55PM EST 380.00 20.62 20.73 21.81 -0.32 -1.53% 62 5,554 56.27%
SPY230127C00381000 2023-01-24 3:59PM EST 381.00 19.85 19.73 20.85 -0.11 -0.55% 4 3,598 54.81%
SPY230127C00382000 2023-01-24 3:47PM EST 382.00 17.82 18.74 19.82 -1.16 -6.11% 33 2,139 52.54%
SPY230127C00382500 2023-01-23 3:14PM EST 382.50 17.87 18.25 19.33 0.00 - 14 2,328 51.69%
SPY230127C00383000 2023-01-24 2:11PM EST 383.00 17.59 17.75 18.83 -0.41 -2.28% 281 3,075 50.71%
SPY230127C00384000 2023-01-24 2:05PM EST 384.00 16.45 16.77 17.84 -0.54 -3.18% 9 3,415 48.85%
SPY230127C00385000 2023-01-24 3:40PM EST 385.00 15.05 15.78 16.86 -1.11 -6.87% 54 3,519 47.07%
SPY230127C00386000 2023-01-24 3:48PM EST 386.00 13.91 14.80 15.88 -1.13 -7.51% 36 1,500 45.28%
SPY230127C00387000 2023-01-24 3:40PM EST 387.00 13.24 13.83 14.93 -0.89 -6.30% 12 1,351 43.75%
SPY230127C00387500 2023-01-24 3:48PM EST 387.50 12.45 13.34 14.41 -1.70 -12.01% 4 1,212 42.52%
SPY230127C00388000 2023-01-24 4:01PM EST 388.00 13.45 12.86 13.96 +0.24 +1.82% 33 2,028 41.97%
SPY230127C00389000 2023-01-24 4:09PM EST 389.00 12.84 11.90 12.99 +0.94 +7.90% 55 1,541 40.16%
SPY230127C00390000 2023-01-24 4:10PM EST 390.00 11.95 10.96 12.03 +0.60 +5.29% 907 4,620 38.40%
SPY230127C00391000 2023-01-24 4:10PM EST 391.00 10.86 10.03 11.08 +0.75 +7.42% 452 5,446 36.67%
SPY230127C00392000 2023-01-24 4:07PM EST 392.00 9.82 9.12 10.15 +0.47 +5.03% 171 3,971 35.05%
SPY230127C00392500 2023-01-24 2:05PM EST 392.50 8.33 8.67 9.69 -0.52 -5.88% 92 4,118 34.25%
SPY230127C00393000 2023-01-24 4:01PM EST 393.00 8.90 8.23 9.23 +0.48 +5.70% 412 3,935 33.42%
SPY230127C00394000 2023-01-24 4:08PM EST 394.00 8.16 7.37 8.33 +0.52 +6.81% 727 5,278 31.87%
SPY230127C00395000 2023-01-24 4:14PM EST 395.00 6.90 6.55 7.44 +0.18 +2.68% 2,747 7,802 30.29%
SPY230127C00396000 2023-01-24 4:09PM EST 396.00 6.41 5.78 6.26 +0.44 +7.37% 3,636 7,905 26.37%
SPY230127C00397000 2023-01-24 4:12PM EST 397.00 5.57 5.25 5.80 +0.26 +4.90% 6,329 8,723 27.74%
SPY230127C00397500 2023-01-24 4:14PM EST 397.50 4.92 4.68 5.37 0.00 - 6,182 8,113 26.83%
SPY230127C00398000 2023-01-24 4:14PM EST 398.00 4.64 4.67 4.71 0.00 - 9,821 10,483 24.24%
SPY230127C00399000 2023-01-24 4:14PM EST 399.00 3.93 3.99 4.03 -0.06 -1.50% 14,956 8,179 23.50%
SPY230127C00400000 2023-01-24 4:14PM EST 400.00 3.35 3.37 3.41 -0.05 -1.47% 47,925 18,947 22.86%
SPY230127C00401000 2023-01-24 4:14PM EST 401.00 2.76 2.82 2.84 -0.10 -3.50% 22,482 8,490 22.25%
SPY230127C00402000 2023-01-24 4:14PM EST 402.00 2.30 2.31 2.34 -0.08 -3.36% 23,085 8,304 21.78%
SPY230127C00402500 2023-01-24 4:14PM EST 402.50 2.04 2.08 2.11 -0.12 -5.56% 6,283 5,754 21.53%
SPY230127C00403000 2023-01-24 4:14PM EST 403.00 1.85 1.86 1.89 -0.10 -5.13% 11,670 8,703 21.28%
SPY230127C00404000 2023-01-24 4:14PM EST 404.00 1.45 1.48 1.51 -0.13 -8.23% 9,559 6,311 20.90%
SPY230127C00405000 2023-01-24 4:14PM EST 405.00 1.15 1.16 1.18 -0.09 -7.26% 30,749 11,327 20.51%
SPY230127C00406000 2023-01-24 4:14PM EST 406.00 0.89 0.88 0.90 -0.08 -8.25% 11,191 5,908 20.11%
SPY230127C00407000 2023-01-24 4:14PM EST 407.00 0.67 0.67 0.69 -0.06 -8.22% 11,823 5,304 19.92%
SPY230127C00408000 2023-01-24 4:14PM EST 408.00 0.49 0.50 0.52 -0.06 -10.91% 11,090 4,513 19.78%
SPY230127C00409000 2023-01-24 4:14PM EST 409.00 0.36 0.37 0.38 -0.06 -14.29% 7,532 5,537 19.53%
SPY230127C00410000 2023-01-24 4:14PM EST 410.00 0.26 0.27 0.28 -0.05 -16.13% 15,897 15,190 19.48%
SPY230127C00411000 2023-01-24 4:04PM EST 411.00 0.22 0.19 0.21 -0.01 -4.35% 5,224 6,642 19.58%
SPY230127C00412000 2023-01-24 4:14PM EST 412.00 0.14 0.14 0.15 -0.02 -12.50% 8,068 3,537 19.48%
SPY230127C00413000 2023-01-24 4:13PM EST 413.00 0.10 0.10 0.11 -0.03 -23.08% 1,576 2,831 19.58%
SPY230127C00414000 2023-01-24 4:12PM EST 414.00 0.08 0.07 0.08 -0.02 -20.00% 1,723 5,887 19.63%
SPY230127C00415000 2023-01-24 4:09PM EST 415.00 0.06 0.05 0.06 -0.01 -14.29% 5,468 14,604 19.92%
SPY230127C00416000 2023-01-24 4:01PM EST 416.00 0.04 0.04 0.05 -0.01 -20.00% 2,361 2,607 20.41%
SPY230127C00417000 2023-01-24 4:01PM EST 417.00 0.03 0.03 0.04 -0.01 -25.00% 589 1,537 20.80%
SPY230127C00418000 2023-01-24 4:05PM EST 418.00 0.03 0.02 0.03 -0.01 -25.00% 839 1,563 21.09%
SPY230127C00419000 2023-01-24 3:56PM EST 419.00 0.02 0.02 0.03 -0.01 -33.33% 1,152 914 22.07%
SPY230127C00420000 2023-01-24 3:59PM EST 420.00 0.02 0.01 0.02 -0.01 -33.33% 1,807 10,812 21.88%
SPY230127C00422000 2023-01-24 3:21PM EST 422.00 0.01 0.01 0.02 -0.01 -50.00% 2,111 1,105 23.83%
SPY230127C00424000 2023-01-24 3:29PM EST 424.00 0.01 0.00 0.01 0.00 - 166 2,651 23.83%
SPY230127C00425000 2023-01-24 3:47PM EST 425.00 0.01 0.00 0.01 0.00 - 300 1,339 24.61%
SPY230127C00426000 2023-01-24 3:41PM EST 426.00 0.02 0.00 0.01 +0.01 +100.00% 1 1,379 25.39%
SPY230127C00428000 2023-01-19 9:45AM EST 428.00 0.02 0.00 0.01 0.00 - 27 520 27.34%
SPY230127C00430000 2023-01-24 10:00AM EST 430.00 0.01 0.00 0.01 0.00 - 10 2,999 28.91%
SPY230127C00432000 2023-01-23 3:38PM EST 432.00 0.01 0.00 0.00 0.00 - 3 393 25.00%
SPY230127C00434000 2023-01-20 10:05AM EST 434.00 0.11 0.00 0.01 0.00 - 16 407 32.03%
SPY230127C00435000 2023-01-24 9:54AM EST 435.00 0.01 0.00 0.01 0.00 - 52 2,320 32.81%
SPY230127C00436000 2023-01-13 9:30AM EST 436.00 0.03 0.00 0.01 0.00 - 5 204 33.59%
SPY230127C00438000 2023-01-17 10:39AM EST 438.00 0.01 0.00 0.01 0.00 - 1 82 35.16%
SPY230127C00440000 2023-01-24 9:59AM EST 440.00 0.01 0.00 0.01 0.00 - 1 1,380 36.72%
SPY230127C00442000 2023-01-13 10:56AM EST 442.00 0.01 0.00 0.01 0.00 - 1 446 38.67%
SPY230127C00445000 2023-01-13 2:54PM EST 445.00 0.01 0.00 0.01 0.00 - 2 425 41.02%
SPY230127C00450000 2023-01-17 12:42PM EST 450.00 0.01 0.00 0.01 0.00 - 5 606 44.53%
SPY230127C00455000 2023-01-18 12:00PM EST 455.00 0.01 0.00 0.00 0.00 - 10 338 25.00%
SPY230127C00460000 2023-01-23 1:56PM EST 460.00 0.01 0.00 0.01 0.00 - 5 821 50.00%
SPY230127C00465000 2023-01-12 9:30AM EST 465.00 0.01 0.00 0.01 0.00 - 80 795 53.13%
SPY230127C00470000 2023-01-11 3:04PM EST 470.00 0.01 0.00 0.01 0.00 - 251 700 56.25%
SPY230127C00475000 2023-01-12 9:53AM EST 475.00 0.01 0.00 0.01 0.00 - 1 526 59.38%
SPY230127C00480000 2022-12-30 12:11PM EST 480.00 0.01 0.00 0.01 0.00 - 22 1,620 62.50%
SPY230127C00485000 2022-12-19 12:56PM EST 485.00 0.01 0.00 0.01 0.00 - - 1,550 65.63%
SPY230127C00490000 2022-12-29 2:08PM EST 490.00 0.01 0.00 0.01 0.00 - 1 2 68.75%
SPY230127C00495000 2023-01-06 9:33AM EST 495.00 0.01 0.00 0.01 0.00 - 5 9 71.88%
SPY230127C00500000 2022-12-29 10:38AM EST 500.00 0.01 0.00 0.01 0.00 - 1 229 75.00%
PutsforJanuary 27, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230127P00275000 2023-01-24 4:09PM EST 275.00 0.01 0.00 0.01 0.00 - 101 1,198 125.00%
SPY230127P00280000 2023-01-23 11:49AM EST 280.00 0.01 0.00 0.01 0.00 - 20 965 118.75%
SPY230127P00285000 2023-01-12 9:30AM EST 285.00 0.02 0.00 0.01 0.00 - 1 461 115.63%
SPY230127P00290000 2023-01-19 3:53PM EST 290.00 0.01 0.00 0.00 0.00 - 4 589 50.00%
SPY230127P00295000 2023-01-20 10:46AM EST 295.00 0.01 0.00 0.00 0.00 - 60 1,214 50.00%
SPY230127P00300000 2023-01-20 12:01PM EST 300.00 0.02 0.00 0.01 0.00 - 132 12,864 96.88%
SPY230127P00305000 2023-01-24 10:14AM EST 305.00 0.01 0.00 0.01 0.00 - 1 23,482 93.75%
SPY230127P00310000 2023-01-20 3:53PM EST 310.00 0.01 0.00 0.01 0.00 - 538 25,507 87.50%
SPY230127P00315000 2023-01-20 4:12PM EST 315.00 0.01 0.00 0.01 0.00 - 1 876 81.25%
SPY230127P00320000 2023-01-24 9:30AM EST 320.00 0.01 0.00 0.01 -0.01 -50.00% 20 36,324 78.13%
SPY230127P00325000 2023-01-24 9:46AM EST 325.00 0.01 0.00 0.01 0.00 - 5 50,932 71.88%
SPY230127P00330000 2023-01-24 1:59PM EST 330.00 0.01 0.00 0.01 0.00 - 24 16,395 67.19%
SPY230127P00332000 2023-01-23 3:27PM EST 332.00 0.01 0.00 0.01 0.00 - 2,356 2,348 65.63%
SPY230127P00333000 2023-01-20 2:24PM EST 333.00 0.02 0.00 0.01 0.00 - 110 110 64.06%
SPY230127P00335000 2023-01-24 9:51AM EST 335.00 0.01 0.00 0.01 -0.01 -50.00% 24 23,626 62.50%
SPY230127P00336000 2023-01-20 3:36PM EST 336.00 0.02 0.00 0.00 0.00 - 11 11 50.00%
SPY230127P00337000 2023-01-20 3:20PM EST 337.00 0.02 0.00 0.01 0.00 - 1 1 60.94%
SPY230127P00340000 2023-01-24 4:08PM EST 340.00 0.01 0.00 0.01 0.00 - 75 33,317 57.81%
SPY230127P00341000 2023-01-24 3:45PM EST 341.00 0.01 0.00 0.01 -0.01 -50.00% 7 12 56.25%
SPY230127P00342000 2023-01-24 4:10PM EST 342.00 0.01 0.00 0.01 0.00 - 4 3,872 56.25%
SPY230127P00343000 2023-01-24 4:10PM EST 343.00 0.02 0.00 0.01 0.00 - 4 205 54.69%
SPY230127P00344000 2023-01-24 4:13PM EST 344.00 0.01 0.00 0.02 -0.01 -50.00% 575 778 57.03%
SPY230127P00345000 2023-01-24 4:13PM EST 345.00 0.02 0.01 0.02 -0.02 -50.00% 69 3,822 58.59%
SPY230127P00346000 2023-01-24 11:28AM EST 346.00 0.01 0.01 0.02 -0.01 -50.00% 77 1,122 57.42%
SPY230127P00347000 2023-01-24 1:19PM EST 347.00 0.01 0.01 0.02 -0.02 -66.67% 1 61 56.25%
SPY230127P00348000 2023-01-24 3:20PM EST 348.00 0.01 0.01 0.02 0.00 - 36 1,948 55.47%
SPY230127P00350000 2023-01-24 2:40PM EST 350.00 0.01 0.00 0.00 0.00 - 41 22,297 25.00%
SPY230127P00351000 2023-01-23 11:01AM EST 351.00 0.02 0.01 0.02 0.00 - 10 22 52.34%
SPY230127P00352000 2023-01-24 9:53AM EST 352.00 0.02 0.01 0.02 0.00 - 10 2,740 51.17%
SPY230127P00354000 2023-01-24 10:55AM EST 354.00 0.01 0.00 0.00 -0.02 -66.67% 2 2,806 25.00%
SPY230127P00355000 2023-01-24 2:26PM EST 355.00 0.01 0.00 0.00 -0.01 -50.00% 39 5,729 25.00%
SPY230127P00356000 2023-01-24 3:49PM EST 356.00 0.02 0.01 0.02 0.00 - 6 1,841 48.44%
SPY230127P00357000 2023-01-24 3:49PM EST 357.00 0.03 0.01 0.02 +0.01 +50.00% 238 28 47.66%
SPY230127P00358000 2023-01-24 4:00PM EST 358.00 0.01 0.01 0.02 -0.02 -66.67% 246 2,536 46.48%
SPY230127P00359000 2023-01-24 4:00PM EST 359.00 0.02 0.01 0.02 -0.01 -33.33% 34 70 45.31%
SPY230127P00360000 2023-01-24 3:58PM EST 360.00 0.03 0.01 0.03 +0.01 +50.00% 864 10,567 46.48%
SPY230127P00361000 2023-01-24 3:40PM EST 361.00 0.03 0.01 0.02 +0.01 +50.00% 82 1,273 43.36%
SPY230127P00362000 2023-01-24 3:05PM EST 362.00 0.02 0.02 0.03 0.00 - 517 3,258 44.14%
SPY230127P00363000 2023-01-24 4:11PM EST 363.00 0.02 0.02 0.03 0.00 - 583 1,343 42.97%
SPY230127P00364000 2023-01-24 4:11PM EST 364.00 0.03 0.02 0.03 0.00 - 44 1,855 41.99%
SPY230127P00365000 2023-01-24 4:01PM EST 365.00 0.04 0.00 0.00 0.00 - 1,226 9,263 25.00%
SPY230127P00366000 2023-01-24 3:58PM EST 366.00 0.02 0.02 0.03 -0.01 -33.33% 137 8,442 39.84%
SPY230127P00367000 2023-01-24 3:53PM EST 367.00 0.03 0.02 0.04 0.00 - 188 2,744 40.04%
SPY230127P00368000 2023-01-24 3:53PM EST 368.00 0.04 0.02 0.03 0.00 - 1,604 4,345 37.70%
SPY230127P00369000 2023-01-24 4:01PM EST 369.00 0.05 0.02 0.03 +0.01 +25.00% 148 4,472 36.72%
SPY230127P00370000 2023-01-24 4:14PM EST 370.00 0.02 0.02 0.03 -0.02 -50.00% 1,092 19,996 35.55%
SPY230127P00371000 2023-01-24 3:11PM EST 371.00 0.03 0.03 0.04 -0.01 -25.00% 114 2,413 35.55%
SPY230127P00372000 2023-01-24 3:38PM EST 372.00 0.04 0.03 0.05 -0.01 -20.00% 242 3,109 35.55%
SPY230127P00373000 2023-01-24 3:48PM EST 373.00 0.05 0.03 0.05 0.00 - 1,740 3,120 34.38%
SPY230127P00374000 2023-01-24 3:25PM EST 374.00 0.04 0.03 0.04 -0.01 -20.00% 672 4,240 32.23%
SPY230127P00375000 2023-01-24 4:01PM EST 375.00 0.04 0.04 0.05 -0.02 -33.33% 1,319 30,924 32.03%
SPY230127P00376000 2023-01-24 4:10PM EST 376.00 0.05 0.04 0.05 -0.02 -28.57% 584 7,365 30.96%
SPY230127P00377000 2023-01-24 4:08PM EST 377.00 0.04 0.04 0.05 -0.03 -42.86% 239 7,374 29.88%
SPY230127P00378000 2023-01-24 4:11PM EST 378.00 0.05 0.05 0.06 -0.03 -37.50% 2,132 19,969 29.40%
SPY230127P00379000 2023-01-24 4:14PM EST 379.00 0.05 0.05 0.06 -0.04 -44.44% 997 4,294 28.22%
SPY230127P00380000 2023-01-24 4:13PM EST 380.00 0.06 0.06 0.07 -0.04 -40.00% 8,696 38,127 27.74%
SPY230127P00381000 2023-01-24 4:01PM EST 381.00 0.07 0.06 0.07 -0.04 -36.36% 1,091 8,632 26.47%
SPY230127P00382000 2023-01-24 4:02PM EST 382.00 0.07 0.07 0.08 -0.06 -46.15% 1,557 8,017 25.78%
SPY230127P00382500 2023-01-24 3:45PM EST 382.50 0.13 0.07 0.08 0.00 - 767 4,130 25.20%
SPY230127P00383000 2023-01-24 4:05PM EST 383.00 0.08 0.08 0.09 -0.07 -46.67% 1,312 9,214 25.10%
SPY230127P00384000 2023-01-24 4:08PM EST 384.00 0.09 0.09 0.10 -0.08 -47.06% 1,187 6,817 24.22%
SPY230127P00385000 2023-01-24 4:14PM EST 385.00 0.10 0.10 0.11 -0.08 -44.44% 12,814 37,498 23.34%
SPY230127P00386000 2023-01-24 4:11PM EST 386.00 0.11 0.12 0.13 -0.12 -52.17% 6,408 8,205 22.75%
SPY230127P00387000 2023-01-24 4:11PM EST 387.00 0.13 0.14 0.15 -0.14 -51.85% 10,998 20,080 21.97%
SPY230127P00387500 2023-01-24 4:14PM EST 387.50 0.16 0.15 0.16 -0.14 -46.67% 609 4,683 21.58%
SPY230127P00388000 2023-01-24 4:13PM EST 388.00 0.16 0.17 0.18 -0.15 -48.39% 13,972 7,760 21.44%
SPY230127P00389000 2023-01-24 4:13PM EST 389.00 0.20 0.20 0.21 -0.18 -47.37% 16,556 12,943 20.68%
SPY230127P00390000 2023-01-24 4:14PM EST 390.00 0.27 0.26 0.27 -0.19 -41.30% 31,118 55,615 20.41%
SPY230127P00391000 2023-01-24 4:14PM EST 391.00 0.32 0.31 0.32 -0.24 -42.86% 4,837 7,521 19.70%
SPY230127P00392000 2023-01-24 4:13PM EST 392.00 0.40 0.39 0.40 -0.26 -39.39% 31,464 10,452 19.26%
SPY230127P00392500 2023-01-24 4:10PM EST 392.50 0.38 0.44 0.45 -0.37 -49.33% 3,839 5,789 19.09%
SPY230127P00393000 2023-01-24 4:14PM EST 393.00 0.50 0.49 0.50 -0.33 -39.76% 9,260 11,589 18.85%
SPY230127P00394000 2023-01-24 4:14PM EST 394.00 0.62 0.61 0.62 -0.37 -37.37% 16,365 9,016 18.37%
SPY230127P00395000 2023-01-24 4:14PM EST 395.00 0.77 0.76 0.77 -0.39 -33.62% 52,770 30,495 17.92%
SPY230127P00396000 2023-01-24 4:14PM EST 396.00 0.97 0.94 0.96 -0.45 -31.69% 17,181 10,001 17.53%
SPY230127P00397000 2023-01-24 4:14PM EST 397.00 1.19 1.17 1.19 -0.46 -27.88% 11,722 9,232 17.12%
SPY230127P00397500 2023-01-24 4:14PM EST 397.50 1.35 1.30 1.32 -0.50 -27.03% 8,378 6,840 16.88%
SPY230127P00398000 2023-01-24 4:14PM EST 398.00 1.45 1.44 1.46 -0.50 -25.64% 36,327 24,036 16.64%
SPY230127P00399000 2023-01-24 4:14PM EST 399.00 1.78 1.76 1.79 -0.56 -23.93% 24,262 10,903 16.20%
SPY230127P00400000 2023-01-24 4:14PM EST 400.00 2.16 2.14 2.17 -0.56 -20.59% 41,858 12,466 15.67%
SPY230127P00401000 2023-01-24 4:13PM EST 401.00 2.64 2.58 2.61 -0.55 -17.24% 9,942 5,744 15.09%
SPY230127P00402000 2023-01-24 4:14PM EST 402.00 3.12 3.07 3.10 -0.60 -16.13% 7,134 4,112 14.32%
SPY230127P00402500 2023-01-24 4:13PM EST 402.50 3.42 3.34 3.38 -0.67 -16.38% 4,024 2,728 13.95%
SPY230127P00403000 2023-01-24 4:11PM EST 403.00 3.33 3.62 3.67 -0.97 -22.56% 4,169 1,825 13.50%
SPY230127P00404000 2023-01-24 4:14PM EST 404.00 4.27 4.24 4.28 -0.76 -15.11% 1,252 1,176 12.16%
SPY230127P00405000 2023-01-24 4:11PM EST 405.00 4.59 4.57 5.08 -1.03 -18.33% 1,624 1,206 11.72%
SPY230127P00406000 2023-01-24 3:51PM EST 406.00 6.36 5.26 5.83 -0.75 -10.55% 85 250 8.20%
SPY230127P00407000 2023-01-24 4:06PM EST 407.00 6.00 5.97 6.91 -1.00 -14.29% 86 77 11.89%
SPY230127P00408000 2023-01-24 4:01PM EST 408.00 7.06 6.79 7.78 -1.23 -14.84% 44 85 0.00%
SPY230127P00409000 2023-01-24 3:41PM EST 409.00 9.67 7.65 8.69 +0.34 +3.64% 51 22 0.00%
SPY230127P00410000 2023-01-24 4:01PM EST 410.00 9.00 8.57 9.62 -0.83 -8.44% 129 157 0.00%
SPY230127P00411000 2023-01-24 4:01PM EST 411.00 9.75 9.49 10.57 -1.15 -10.55% 44 66 0.00%
SPY230127P00412000 2023-01-24 2:22PM EST 412.00 11.75 10.45 11.55 +0.02 +0.17% 4 20 0.00%
SPY230127P00413000 2023-01-24 9:54AM EST 413.00 13.16 11.43 12.55 +1.36 +11.53% 1 18 0.00%
SPY230127P00414000 2023-01-20 11:26AM EST 414.00 22.00 12.43 13.55 0.00 - 20 0 0.00%
SPY230127P00415000 2023-01-24 3:56PM EST 415.00 14.47 13.43 14.55 -1.56 -9.73% 10 20 0.00%
SPY230127P00416000 2023-01-24 10:25AM EST 416.00 17.10 14.45 15.55 +0.97 +6.01% 4 0 0.00%
SPY230127P00418000 2023-01-24 10:23AM EST 418.00 19.00 16.45 17.55 +0.10 +0.53% 1 1 0.00%
SPY230127P00420000 2023-01-24 1:04PM EST 420.00 20.16 18.43 19.55 +0.61 +3.12% 3 44 0.00%
SPY230127P00422000 2023-01-23 10:46AM EST 422.00 22.30 20.43 21.55 0.00 - 10 2 0.00%
SPY230127P00424000 2023-01-09 10:29AM EST 424.00 32.36 22.43 23.55 0.00 - 2 2 0.00%
SPY230127P00425000 2023-01-18 11:07AM EST 425.00 28.80 23.45 24.55 0.00 - 84 0 0.00%
SPY230127P00426000 2023-01-12 9:52AM EST 426.00 33.06 24.43 25.55 0.00 - 1 0 0.00%
SPY230127P00428000 2022-12-12 10:48AM EST 428.00 35.52 32.12 32.93 0.00 - - 0 97.58%
SPY230127P00430000 2023-01-24 3:09PM EST 430.00 29.44 28.43 29.55 -0.16 -0.54% 5 1 0.00%
SPY230127P00431000 2023-01-23 9:45AM EST 431.00 32.39 29.43 30.55 -1.71 -5.01% 1 - 0.00%
SPY230127P00432000 2023-01-20 3:56PM EST 432.00 36.00 30.43 31.55 0.00 - 1 0 0.00%
SPY230127P00434000 2023-01-09 9:34AM EST 434.00 44.08 32.43 33.55 0.00 - 1 0 0.00%
SPY230127P00435000 2023-01-23 9:30AM EST 435.00 38.23 33.43 34.55 0.00 - 3 0 0.00%
