400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforDecember 19, 2025
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY251219C00480000 2023-01-13 11:25AM EST 480.00 32.50 28.50 33.50 0.00 - 2 12 22.19%
SPY251219C00495000 2023-01-24 11:20AM EST 495.00 26.26 23.00 28.00 -2.64 -9.13% 5 2 21.43%
SPY251219C00500000 2023-01-23 2:45PM EST 500.00 24.60 22.00 26.50 0.00 - 6 23 21.26%
SPY251219C00505000 2023-01-19 3:33PM EST 505.00 15.01 20.00 25.00 0.00 - - 24 21.08%
SPY251219C00510000 2023-01-23 11:21AM EST 510.00 22.80 18.63 22.96 0.00 - 4 30 20.65%
SPY251219C00515000 2023-01-23 3:26PM EST 515.00 19.53 17.30 21.06 0.00 - 6 38 20.24%
SPY251219C00520000 2023-01-24 3:43PM EST 520.00 15.51 16.00 21.00 -6.05 -28.06% 11 27 20.60%
SPY251219C00530000 2023-01-20 2:03PM EST 530.00 15.50 13.50 18.50 0.00 - 1 34 20.25%
SPY251219C00540000 2023-01-23 10:18AM EST 540.00 13.30 11.50 16.50 0.00 - 1 3 20.04%
SPY251219C00545000 2022-12-30 9:49AM EST 545.00 13.91 10.50 15.50 0.00 - 1 1 19.91%
SPY251219C00550000 2023-01-23 10:50AM EST 550.00 11.25 9.50 12.90 0.00 - 1 1,101 18.94%
SPY251219C00560000 2023-01-24 2:22PM EST 560.00 10.52 8.00 13.00 +0.16 +1.54% 2 8 19.64%
SPY251219C00565000 2023-01-18 2:23PM EST 565.00 10.00 7.00 12.00 0.00 - - 1 19.42%
SPY251219C00570000 2023-01-11 1:19PM EST 570.00 9.89 6.50 11.50 0.00 - 33 31 19.45%
SPY251219C00575000 2023-01-19 11:37AM EST 575.00 7.53 6.00 11.00 0.00 - 2 3 19.46%
SPY251219C00580000 2023-01-19 11:37AM EST 580.00 6.98 5.50 8.59 0.00 - 2 4 18.32%
SPY251219C00590000 2023-01-03 12:34PM EST 590.00 7.49 4.50 9.50 0.00 - - 3 19.44%
SPY251219C00600000 2023-01-20 1:27PM EST 600.00 5.50 4.75 8.50 0.00 - 4 2,607 19.36%
SPY251219C00605000 2023-01-17 1:14PM EST 605.00 6.24 3.00 8.00 0.00 - - 1 19.29%
SPY251219C00625000 2023-01-19 2:47PM EST 625.00 4.07 2.00 7.00 0.00 - - 0 19.60%
SPY251219C00630000 2023-01-17 3:38PM EST 630.00 4.80 3.20 6.50 0.00 - 2 3 19.46%
SPY251219C00635000 2023-01-18 1:10PM EST 635.00 3.78 1.50 6.50 0.00 - - 1 19.70%
SPY251219C00645000 2023-01-24 1:12PM EST 645.00 3.50 2.75 6.00 +0.17 +5.11% 1 4 19.77%
SPY251219C00650000 2023-01-24 10:06AM EST 650.00 2.95 3.00 3.95 -0.95 -24.36% 7 39 18.17%
PutsforDecember 19, 2025
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY251219P00150000 2023-01-24 3:02PM EST 150.00 2.12 1.11 2.75 -0.25 -10.55% 16 110 34.51%
SPY251219P00155000 2023-01-19 1:08PM EST 155.00 2.99 0.00 5.00 0.00 - 4 3 38.14%
SPY251219P00160000 2023-01-18 11:23AM EST 160.00 2.85 0.00 2.95 0.00 - 1 6 32.92%
SPY251219P00165000 2023-01-19 1:58PM EST 165.00 3.35 0.50 5.50 0.00 - 2 6 36.73%
SPY251219P00170000 2023-01-19 1:36PM EST 170.00 3.89 2.01 3.60 0.00 - 16 8 32.30%
SPY251219P00175000 2023-01-17 9:48AM EST 175.00 3.39 1.00 6.00 0.00 - - 2 35.35%
SPY251219P00180000 2023-01-20 12:35PM EST 180.00 4.27 1.00 6.00 0.00 - 12 11 34.31%
SPY251219P00185000 2023-01-23 9:40AM EST 185.00 4.10 1.50 6.50 0.00 - 2 6 33.99%
SPY251219P00190000 2023-01-23 10:51AM EST 190.00 4.25 1.50 6.50 0.00 - 2 4 32.99%
SPY251219P00195000 2023-01-10 1:29PM EST 195.00 5.74 2.00 0.00 0.00 - - 2 6.25%
SPY251219P00200000 2023-01-20 2:32PM EST 200.00 4.88 2.00 6.00 0.00 - 3 210 30.41%
SPY251219P00210000 2023-01-12 2:52PM EST 210.00 5.13 3.00 6.97 0.00 - 1 5 29.79%
SPY251219P00215000 2023-01-19 1:54PM EST 215.00 6.72 3.00 8.00 0.00 - - 1 30.04%
SPY251219P00230000 2023-01-23 1:50PM EST 230.00 7.18 4.50 9.50 0.00 - 1 1 28.85%
SPY251219P00235000 2023-01-11 1:06PM EST 235.00 6.05 5.00 10.00 0.00 - 157 167 28.42%
SPY251219P00240000 2023-01-19 10:55AM EST 240.00 9.44 5.50 9.86 0.00 - 2 90 27.42%
SPY251219P00245000 2023-01-23 2:51PM EST 245.00 8.80 6.00 9.00 0.00 - 1 24 25.81%
SPY251219P00250000 2023-01-24 3:00PM EST 250.00 9.61 9.10 9.80 +0.31 +3.33% 3 34 25.67%
SPY251219P00255000 2023-01-19 12:19PM EST 255.00 10.90 7.00 10.46 0.00 - 1 16 25.39%
SPY251219P00260000 2023-01-24 10:46AM EST 260.00 10.67 9.50 10.86 +0.23 +2.20% 1 12 24.88%
SPY251219P00265000 2023-01-24 12:10PM EST 265.00 11.80 8.00 11.70 +0.58 +5.17% 26 29 24.70%
SPY251219P00270000 2023-01-24 10:46AM EST 270.00 12.36 8.50 12.50 +0.63 +5.37% 1 660 24.46%
SPY251219P00275000 2023-01-23 9:31AM EST 275.00 13.00 9.50 14.50 0.00 - 1 2 25.01%
SPY251219P00280000 2023-01-20 11:06AM EST 280.00 14.20 10.00 14.40 0.00 - 1 165 24.11%
SPY251219P00285000 2023-01-20 10:22AM EST 285.00 15.35 11.00 14.95 0.00 - 1 87 23.64%
SPY251219P00290000 2023-01-23 1:17PM EST 290.00 15.00 11.50 16.10 0.00 - 10 32 23.52%
SPY251219P00295000 2023-01-18 3:36PM EST 295.00 17.00 12.50 17.50 0.00 - 6 913 23.52%
SPY251219P00300000 2023-01-24 1:18PM EST 300.00 16.50 15.50 17.25 -0.55 -3.23% 15 299 22.55%
SPY251219P00305000 2023-01-24 3:43PM EST 305.00 16.20 14.00 19.00 -2.80 -14.74% 40 419 22.70%
SPY251219P00310000 2023-01-23 1:50PM EST 310.00 17.68 15.00 20.00 0.00 - 1 41 22.40%
SPY251219P00320000 2023-01-12 3:33PM EST 320.00 21.50 17.00 21.50 0.00 - 41 50 21.49%
SPY251219P00325000 2023-01-20 1:36PM EST 325.00 22.75 18.00 23.00 0.00 - 1 5 21.39%
SPY251219P00330000 2023-01-18 10:17AM EST 330.00 22.75 19.00 24.00 0.00 - - 18 21.02%
SPY251219P00335000 2023-01-12 11:58AM EST 335.00 26.23 20.50 25.50 0.00 - 1 16 20.86%
SPY251219P00340000 2023-01-23 3:55PM EST 340.00 25.54 21.50 26.50 0.00 - 1 102 20.46%
SPY251219P00345000 2023-01-23 2:28PM EST 345.00 25.75 22.50 27.50 0.00 - 202 201 20.03%
SPY251219P00350000 2023-01-23 12:15PM EST 350.00 27.24 24.00 29.00 0.00 - 200 230 19.81%
SPY251219P00355000 2023-01-23 3:32PM EST 355.00 28.51 25.50 30.50 0.00 - 2 2 19.56%
SPY251219P00360000 2023-01-23 1:03PM EST 360.00 29.30 26.50 31.50 0.00 - 5 8 19.08%
SPY251219P00365000 2023-01-13 3:54PM EST 365.00 32.00 28.00 33.00 0.00 - - 1 18.79%
SPY251219P00370000 2023-01-23 9:30AM EST 370.00 35.00 29.50 34.50 0.00 - 2 291 18.48%
SPY251219P00375000 2023-01-24 3:47PM EST 375.00 34.06 33.75 37.00 -0.46 -1.33% 134 13 18.53%
SPY251219P00380000 2023-01-20 10:11AM EST 380.00 39.46 32.50 37.50 0.00 - 1 70 17.78%
SPY251219P00385000 2023-01-09 9:48AM EST 385.00 41.33 34.00 39.00 0.00 - 1 39 17.40%
SPY251219P00390000 2023-01-23 11:32AM EST 390.00 40.38 38.15 41.50 0.00 - 1 366 17.37%
SPY251219P00395000 2023-01-24 12:03PM EST 395.00 40.94 37.50 42.50 -0.24 -0.58% 8 129 16.75%
SPY251219P00400000 2023-01-24 3:40PM EST 400.00 42.50 39.50 43.55 -3.00 -6.59% 173 136 16.12%
SPY251219P00405000 2023-01-19 2:27PM EST 405.00 50.06 41.50 46.50 0.00 - - 2 16.17%
SPY251219P00410000 2023-01-24 2:26PM EST 410.00 46.50 43.50 48.50 -10.50 -18.42% 4 3 15.84%
SPY251219P00415000 2023-01-17 10:30AM EST 415.00 50.75 45.50 50.50 0.00 - - 3 15.48%
SPY251219P00420000 2023-01-17 10:30AM EST 420.00 52.23 50.00 53.00 0.00 - 3 16 15.27%
SPY251219P00425000 2023-01-24 2:50PM EST 425.00 53.52 49.50 54.50 +1.86 +3.60% 1 3 14.66%
SPY251219P00430000 2023-01-20 1:57PM EST 430.00 59.25 51.50 56.50 0.00 - 1 11 14.19%
SPY251219P00435000 2022-12-30 2:37PM EST 435.00 72.00 54.00 59.00 0.00 - 22 14 13.87%
SPY251219P00440000 2023-01-24 3:50PM EST 440.00 59.90 56.50 61.50 -1.60 -2.60% 5 3 13.50%
SPY251219P00445000 2023-01-17 9:30AM EST 445.00 64.92 59.00 64.00 0.00 - - 8 13.10%
SPY251219P00450000 2023-01-24 1:58PM EST 450.00 66.50 61.50 66.50 -3.40 -4.86% 3 12 12.64%
SPY251219P00455000 2023-01-11 11:55AM EST 455.00 75.50 62.03 72.00 0.00 - 1 2 13.35%
SPY251219P00460000 2023-01-09 9:30AM EST 460.00 79.74 67.00 72.00 0.00 - 4 5 11.74%
SPY251219P00465000 2023-01-18 9:43AM EST 465.00 76.00 70.00 75.00 0.00 - 7 7 11.29%
SPY251219P00475000 2023-01-20 10:05AM EST 475.00 88.50 76.50 81.50 0.00 - 2 3 10.39%
SPY251219P00480000 2023-01-23 1:56PM EST 480.00 82.40 80.00 85.00 0.00 - 6 75 9.92%
SPY251219P00490000 2023-01-20 3:29PM EST 490.00 97.00 88.86 93.00 0.00 - 2 125 9.29%
SPY251219P00500000 2023-01-23 3:52PM EST 500.00 100.00 96.50 101.50 0.00 - 3 23 8.60%
SPY251219P00505000 2023-01-19 4:06PM EST 505.00 116.75 101.50 106.50 0.00 - - 5 8.89%
SPY251219P00510000 2023-01-18 4:10PM EST 510.00 120.15 106.50 111.50 0.00 - - 1 9.18%
SPY251219P00550000 2023-01-13 10:31AM EST 550.00 155.32 146.50 151.50 0.00 - - 2 11.30%
