400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforMarch 17, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230317C00250000 2023-01-24 1:17PM EST 250.00 151.96 152.15 153.35 +10.42 +7.36% 1 132 80.84%
SPY230317C00255000 2023-01-13 1:30PM EST 255.00 143.50 147.19 148.34 0.00 - 1 9 78.09%
SPY230317C00260000 2023-01-20 10:03AM EST 260.00 131.73 142.20 143.44 0.00 - 1 33 75.65%
SPY230317C00265000 2023-01-23 11:04AM EST 265.00 137.60 137.28 138.49 0.00 - 1 64 73.29%
SPY230317C00270000 2023-01-23 11:04AM EST 270.00 132.50 132.33 133.48 0.00 - 2 44 70.68%
SPY230317C00275000 2023-01-13 2:25PM EST 275.00 124.49 127.38 128.53 0.00 - 19 42 68.27%
SPY230317C00280000 2023-01-24 12:37PM EST 280.00 122.00 122.43 123.58 -0.51 -0.42% 1 56 65.88%
SPY230317C00285000 2022-10-04 2:45PM EST 285.00 99.05 92.74 94.03 0.00 - 3 16 0.00%
SPY230317C00290000 2022-12-21 2:24PM EST 290.00 100.59 107.25 108.45 0.00 - 8 60 0.00%
SPY230317C00295000 2022-12-02 9:43AM EST 295.00 110.90 90.77 91.98 0.00 - 2 70 0.00%
SPY230317C00300000 2023-01-20 2:56PM EST 300.00 96.24 102.66 103.81 0.00 - 5 292 56.64%
SPY230317C00301000 2023-01-05 11:03AM EST 301.00 81.72 101.67 102.82 0.00 - 2 52 56.18%
SPY230317C00302000 2023-01-11 10:27AM EST 302.00 93.70 100.65 101.83 0.00 - - 5 55.64%
SPY230317C00305000 2023-01-17 2:14PM EST 305.00 96.00 97.69 98.87 0.00 - 80 176 54.30%
SPY230317C00306000 2022-12-01 12:06PM EST 306.00 103.17 80.11 81.29 0.00 - - 0 0.00%
SPY230317C00307000 2022-12-01 12:04PM EST 307.00 102.40 79.15 80.33 0.00 - - 0 0.00%
SPY230317C00308000 2023-01-06 1:24PM EST 308.00 81.18 94.75 95.91 0.00 - 5 11 53.00%
SPY230317C00309000 2022-12-01 10:40AM EST 309.00 100.14 77.23 78.40 0.00 - - 1 0.00%
SPY230317C00310000 2023-01-18 3:18PM EST 310.00 85.61 92.76 94.00 0.00 - 115 180 52.21%
SPY230317C00313000 2022-10-17 2:59PM EST 313.00 65.17 83.24 83.91 0.00 - 1 1 0.00%
SPY230317C00315000 2023-01-24 11:14AM EST 315.00 87.49 87.87 89.07 -0.59 -0.67% 10 367 50.06%
SPY230317C00316000 2022-12-01 10:38AM EST 316.00 93.61 70.57 71.70 0.00 - - 1 0.00%
SPY230317C00318000 2022-12-29 1:39PM EST 318.00 69.89 84.88 86.07 0.00 - 2 11 50.93%
SPY230317C00319000 2022-12-19 11:20AM EST 319.00 68.25 75.23 75.45 0.00 - 3 8 0.00%
SPY230317C00320000 2023-01-24 4:09PM EST 320.00 83.92 82.92 84.10 +0.63 +0.76% 41 1,355 50.00%
SPY230317C00322000 2022-09-30 3:01PM EST 322.00 52.31 75.46 76.60 0.00 - 2 2 0.00%
SPY230317C00323000 2023-01-11 1:14PM EST 323.00 74.50 79.97 81.16 0.00 - 1 11 48.67%
SPY230317C00324000 2022-11-17 11:46AM EST 324.00 74.49 64.33 65.56 0.00 - - 25 0.00%
SPY230317C00325000 2023-01-24 11:22AM EST 325.00 77.71 78.01 79.25 -1.59 -2.01% 38 431 47.96%
SPY230317C00327000 2022-11-17 11:32AM EST 327.00 71.41 61.62 62.82 0.00 - - 22 0.00%
SPY230317C00328000 2023-01-18 11:22AM EST 328.00 70.35 75.10 76.26 0.00 - 20 22 46.45%
SPY230317C00329000 2022-12-21 1:46PM EST 329.00 62.87 69.00 70.21 0.00 - 1 1 0.00%
SPY230317C00330000 2023-01-24 4:09PM EST 330.00 74.14 73.12 74.36 -0.01 -0.01% 70 619 45.76%
SPY230317C00331000 2022-12-12 2:59PM EST 331.00 70.85 67.69 68.91 0.00 - 8 8 0.00%
SPY230317C00332000 2023-01-10 3:55PM EST 332.00 62.48 71.17 72.36 0.00 - - 1 44.72%
SPY230317C00333000 2023-01-18 2:54PM EST 333.00 63.54 70.20 71.38 0.00 - 1 51 44.28%
SPY230317C00334000 2022-12-14 12:47PM EST 334.00 74.23 67.04 68.24 0.00 - - 1 35.65%
SPY230317C00335000 2023-01-23 1:34PM EST 335.00 69.70 68.25 69.44 0.00 - 5 987 43.43%
SPY230317C00336000 2023-01-17 1:33PM EST 336.00 65.56 67.30 68.46 0.00 - 2 7 42.98%
SPY230317C00337000 2023-01-18 2:01PM EST 337.00 59.91 66.31 67.49 0.00 - 1 9 42.56%
SPY230317C00338000 2022-12-19 3:39PM EST 338.00 48.75 56.96 57.17 0.00 - 2 602 0.00%
SPY230317C00339000 2023-01-13 3:57PM EST 339.00 63.22 64.37 65.61 0.00 - 1 6 41.91%
SPY230317C00340000 2023-01-24 3:57PM EST 340.00 63.39 63.40 64.59 +0.29 +0.46% 70 472 41.32%
SPY230317C00341000 2023-01-23 9:54AM EST 341.00 60.30 62.43 63.67 0.00 - 5 43 41.05%
SPY230317C00342000 2022-11-11 12:15PM EST 342.00 62.97 57.44 58.61 0.00 - 1 4 22.61%
SPY230317C00343000 2022-11-03 10:26AM EST 343.00 43.39 68.68 69.34 0.00 - - 0 58.80%
SPY230317C00344000 2022-10-20 8:56AM EST 344.00 43.23 59.74 61.04 0.00 - 1 2 40.58%
SPY230317C00345000 2023-01-24 9:57AM EST 345.00 57.43 58.58 59.77 -2.20 -3.69% 5 962 39.26%
SPY230317C00346000 2023-01-24 9:57AM EST 346.00 56.24 57.62 58.81 +16.80 +42.60% 5 32 38.86%
SPY230317C00347000 2022-12-01 12:56PM EST 347.00 66.33 42.83 43.67 0.00 - 2 1 0.00%
SPY230317C00348000 2023-01-19 1:00PM EST 348.00 45.12 55.71 56.90 0.00 - 1 33 38.06%
SPY230317C00349000 2022-11-22 1:11PM EST 349.00 57.57 40.75 41.08 0.00 - 1 41 0.00%
SPY230317C00350000 2023-01-24 3:57PM EST 350.00 53.84 53.80 55.04 +1.06 +2.01% 24 1,401 37.40%
SPY230317C00351000 2022-12-15 3:28PM EST 351.00 46.70 50.89 52.05 0.00 - 12 25 30.88%
SPY230317C00352000 2023-01-09 9:30AM EST 352.00 44.07 51.93 53.09 0.00 - 2 11 36.48%
SPY230317C00353000 2023-01-06 2:00PM EST 353.00 40.30 50.98 52.15 0.00 - 1 29 36.12%
SPY230317C00354000 2022-10-26 1:37PM EST 354.00 45.51 54.40 58.65 0.00 - 1 0 53.11%
SPY230317C00355000 2023-01-13 1:30PM EST 355.00 45.95 49.07 50.26 0.00 - 20 1,019 35.34%
SPY230317C00356000 2023-01-23 2:07PM EST 356.00 49.35 48.14 49.38 0.00 - 2 91 35.11%
SPY230317C00357000 2023-01-20 9:41AM EST 357.00 37.46 47.20 48.39 0.00 - 1 2,458 34.60%
SPY230317C00358000 2023-01-19 2:23PM EST 358.00 37.93 46.27 47.46 0.00 - 40 2,584 34.24%
SPY230317C00359000 2023-01-23 11:52AM EST 359.00 46.30 45.34 46.53 0.00 - 1 2,398 33.88%
SPY230317C00360000 2023-01-23 3:56PM EST 360.00 45.11 44.41 45.60 0.00 - 17 4,667 33.50%
SPY230317C00361000 2023-01-20 3:34PM EST 361.00 39.18 43.49 44.68 0.00 - 6 230 33.15%
SPY230317C00362000 2023-01-24 3:47PM EST 362.00 41.79 42.57 43.81 +3.90 +10.29% 9 340 32.92%
SPY230317C00363000 2023-01-23 11:05AM EST 363.00 42.43 41.65 42.84 0.00 - 1 1,797 32.44%
SPY230317C00364000 2023-01-09 1:04PM EST 364.00 35.64 40.74 41.98 0.00 - 2 205 32.22%
SPY230317C00365000 2023-01-24 3:53PM EST 365.00 39.70 39.83 41.07 +0.40 +1.02% 2 2,385 31.87%
SPY230317C00366000 2023-01-24 4:12PM EST 366.00 39.90 38.93 40.12 +0.52 +1.32% 3 2,340 31.42%
SPY230317C00367000 2023-01-20 1:00PM EST 367.00 31.25 38.06 39.22 0.00 - 1,050 2,895 31.09%
SPY230317C00368000 2023-01-20 1:00PM EST 368.00 30.42 37.13 38.32 0.00 - 333 3,425 30.75%
SPY230317C00369000 2023-01-24 4:11PM EST 369.00 37.23 36.27 37.43 +1.08 +2.99% 5 1,637 30.42%
SPY230317C00370000 2023-01-24 3:53PM EST 370.00 35.24 35.38 36.54 +0.64 +1.85% 34 13,097 30.09%
SPY230317C00371000 2023-01-23 1:57PM EST 371.00 36.43 34.50 35.70 0.00 - 15 3,276 29.86%
SPY230317C00372000 2023-01-24 12:31PM EST 372.00 33.57 33.62 34.78 +0.20 +0.60% 3 2,041 29.45%
SPY230317C00373000 2023-01-24 12:31PM EST 373.00 32.68 32.75 33.91 -1.47 -4.30% 13 2,082 29.14%
SPY230317C00374000 2023-01-24 3:46PM EST 374.00 31.14 31.88 33.04 -0.69 -2.17% 8 5,074 28.82%
SPY230317C00375000 2023-01-24 2:27PM EST 375.00 31.06 31.02 32.18 -0.04 -0.13% 89 10,377 28.51%
SPY230317C00376000 2023-01-24 12:33PM EST 376.00 30.13 30.16 31.32 -0.45 -1.47% 2 3,028 28.20%
SPY230317C00377000 2023-01-23 2:00PM EST 377.00 30.75 29.31 30.51 0.00 - 7 7,845 27.97%
SPY230317C00378000 2023-01-24 10:00AM EST 378.00 27.21 28.46 29.63 -1.95 -6.69% 2 3,089 27.60%
SPY230317C00379000 2023-01-23 1:58PM EST 379.00 29.51 27.63 28.74 0.00 - 3 3,340 27.20%
SPY230317C00380000 2023-01-24 4:02PM EST 380.00 28.00 26.79 27.96 +0.70 +2.56% 86 17,358 27.00%
SPY230317C00381000 2023-01-23 2:20PM EST 381.00 27.27 25.97 27.07 0.00 - 7 8,375 26.58%
SPY230317C00382000 2023-01-24 10:06AM EST 382.00 23.59 25.15 26.24 -3.39 -12.56% 1 7,651 26.27%
SPY230317C00383000 2023-01-24 2:07PM EST 383.00 24.26 24.33 25.48 -0.52 -2.10% 4 3,566 26.08%
SPY230317C00384000 2023-01-24 9:40AM EST 384.00 23.30 23.51 24.60 +0.18 +0.78% 4 3,223 25.65%
SPY230317C00385000 2023-01-24 2:33PM EST 385.00 22.93 22.76 23.79 +0.48 +2.14% 5 11,094 25.34%
SPY230317C00386000 2023-01-24 2:11PM EST 386.00 21.95 21.98 22.99 -0.48 -2.14% 20 3,864 25.04%
SPY230317C00387000 2023-01-24 2:33PM EST 387.00 21.38 21.21 22.20 -1.05 -4.68% 2 12,455 24.75%
SPY230317C00388000 2023-01-24 3:46PM EST 388.00 19.89 20.45 21.42 -1.13 -5.38% 19 7,818 24.46%
SPY230317C00389000 2023-01-24 2:25PM EST 389.00 19.69 19.70 20.65 -0.36 -1.80% 8 2,697 24.17%
SPY230317C00390000 2023-01-24 4:14PM EST 390.00 19.40 18.95 19.94 -0.10 -0.51% 1,254 27,145 23.98%
SPY230317C00391000 2023-01-24 3:07PM EST 391.00 18.48 18.22 19.21 -0.30 -1.60% 11 2,462 23.73%
SPY230317C00392000 2023-01-24 3:12PM EST 392.00 17.84 17.49 18.39 -0.45 -2.46% 9 6,126 23.32%
SPY230317C00393000 2023-01-24 2:05PM EST 393.00 16.62 16.74 17.65 -0.31 -1.83% 12 4,881 23.03%
SPY230317C00394000 2023-01-24 4:01PM EST 394.00 16.50 16.08 16.93 -0.25 -1.49% 38 39,306 22.75%
SPY230317C00395000 2023-01-24 4:09PM EST 395.00 16.10 15.39 16.22 +0.30 +1.90% 1,175 10,451 22.49%
SPY230317C00396000 2023-01-24 3:52PM EST 396.00 14.63 14.72 15.53 -0.47 -3.11% 166 4,942 22.23%
SPY230317C00397000 2023-01-24 3:48PM EST 397.00 13.64 14.06 14.89 -0.81 -5.61% 40 6,168 22.04%
SPY230317C00398000 2023-01-24 3:50PM EST 398.00 13.25 13.41 14.17 -0.73 -5.22% 1,352 8,505 21.70%
SPY230317C00399000 2023-01-24 3:59PM EST 399.00 12.96 13.15 13.27 -0.53 -3.93% 2,236 6,531 21.04%
SPY230317C00400000 2023-01-24 4:10PM EST 400.00 12.73 12.52 12.61 +0.15 +1.19% 4,820 41,800 20.76%
SPY230317C00401000 2023-01-24 4:03PM EST 401.00 12.28 11.90 11.99 +0.31 +2.59% 2,132 13,020 20.53%
SPY230317C00402000 2023-01-24 3:59PM EST 402.00 11.15 11.29 11.41 -0.36 -3.13% 1,526 11,336 20.35%
SPY230317C00403000 2023-01-24 4:01PM EST 403.00 10.96 10.71 10.79 +0.07 +0.64% 991 6,439 20.07%
SPY230317C00404000 2023-01-24 4:01PM EST 404.00 10.54 10.15 10.24 +0.14 +1.35% 2,894 11,157 19.89%
SPY230317C00405000 2023-01-24 4:11PM EST 405.00 9.85 9.58 9.67 +0.03 +0.31% 4,744 21,588 19.66%
SPY230317C00406000 2023-01-24 3:58PM EST 406.00 8.86 9.05 9.13 -0.46 -4.94% 799 10,726 19.45%
SPY230317C00407000 2023-01-24 3:29PM EST 407.00 8.41 8.54 8.65 -0.39 -4.43% 697 20,803 19.32%
SPY230317C00408000 2023-01-24 3:34PM EST 408.00 7.65 8.03 8.15 -0.28 -3.53% 1,104 7,238 19.12%
SPY230317C00409000 2023-01-24 4:03PM EST 409.00 7.86 7.54 7.65 +0.47 +6.36% 589 6,600 18.91%
SPY230317C00410000 2023-01-24 4:12PM EST 410.00 7.26 7.09 7.19 -0.01 -0.14% 6,093 32,145 18.74%
SPY230317C00411000 2023-01-24 3:14PM EST 411.00 6.45 6.64 6.73 -0.33 -4.87% 500 6,768 18.54%
SPY230317C00412000 2023-01-24 4:07PM EST 412.00 6.39 6.21 6.30 0.00 - 913 9,012 18.36%
SPY230317C00413000 2023-01-24 4:01PM EST 413.00 5.69 5.80 5.90 -0.38 -6.26% 723 6,632 18.21%
SPY230317C00414000 2023-01-24 4:01PM EST 414.00 5.26 5.41 5.49 -0.43 -7.56% 565 7,978 18.02%
SPY230317C00415000 2023-01-24 4:12PM EST 415.00 5.16 5.04 5.10 -0.01 -0.19% 2,670 16,126 17.84%
SPY230317C00416000 2023-01-24 4:01PM EST 416.00 4.59 4.68 4.77 -0.28 -5.75% 859 4,032 17.73%
SPY230317C00417000 2023-01-24 4:01PM EST 417.00 4.60 4.35 4.42 +0.11 +2.45% 717 5,387 17.57%
SPY230317C00418000 2023-01-24 4:03PM EST 418.00 4.25 4.02 4.11 +0.08 +1.92% 866 9,986 17.44%
SPY230317C00419000 2023-01-24 4:04PM EST 419.00 3.91 3.72 3.81 -0.04 -1.01% 403 6,664 17.32%
SPY230317C00420000 2023-01-24 4:14PM EST 420.00 3.49 3.44 3.51 -0.10 -2.79% 4,250 62,856 17.16%
SPY230317C00421000 2023-01-24 4:11PM EST 421.00 3.29 3.16 3.25 -0.11 -3.24% 363 6,889 17.06%
SPY230317C00422000 2023-01-24 4:05PM EST 422.00 2.98 2.91 3.00 -0.16 -5.10% 367 6,239 16.94%
SPY230317C00423000 2023-01-24 3:59PM EST 423.00 2.64 2.68 2.75 -0.15 -5.38% 295 6,471 16.80%
SPY230317C00424000 2023-01-24 3:58PM EST 424.00 2.40 2.45 2.53 -0.10 -4.00% 577 3,316 16.70%
SPY230317C00425000 2023-01-24 4:07PM EST 425.00 2.34 2.25 2.32 -0.09 -3.70% 1,982 19,072 16.59%
SPY230317C00426000 2023-01-24 4:01PM EST 426.00 2.21 2.06 2.13 +0.10 +4.74% 329 6,360 16.50%
SPY230317C00427000 2023-01-24 4:01PM EST 427.00 1.85 1.88 1.95 -0.24 -11.48% 336 20,092 16.41%
SPY230317C00428000 2023-01-24 3:27PM EST 428.00 1.70 1.71 1.78 -0.19 -10.05% 1,961 2,687 16.31%
SPY230317C00429000 2023-01-24 3:36PM EST 429.00 1.48 1.56 1.63 -0.18 -10.84% 277 2,703 16.24%
SPY230317C00430000 2023-01-24 4:14PM EST 430.00 1.46 1.42 1.48 -0.12 -7.59% 734 17,251 16.14%
SPY230317C00431000 2023-01-24 3:56PM EST 431.00 1.30 1.30 1.35 -0.11 -7.80% 594 2,336 16.07%
SPY230317C00432000 2023-01-24 4:01PM EST 432.00 1.17 1.17 1.23 -0.13 -10.00% 257 3,430 16.00%
SPY230317C00433000 2023-01-24 3:56PM EST 433.00 1.08 1.06 1.12 -0.08 -6.90% 267 4,192 15.95%
SPY230317C00434000 2023-01-24 3:53PM EST 434.00 0.95 0.96 1.02 -0.16 -14.41% 366 3,649 15.89%
SPY230317C00435000 2023-01-24 4:01PM EST 435.00 0.88 0.88 0.93 -0.05 -5.38% 471 14,139 15.86%
SPY230317C00436000 2023-01-24 3:25PM EST 436.00 0.80 0.79 0.84 -0.08 -9.09% 167 1,975 15.79%
SPY230317C00437000 2023-01-24 2:46PM EST 437.00 0.73 0.73 0.76 -0.06 -7.59% 159 1,222 15.74%
SPY230317C00438000 2023-01-24 3:20PM EST 438.00 0.66 0.65 0.69 -0.09 -12.00% 435 2,925 15.70%
SPY230317C00439000 2023-01-24 3:24PM EST 439.00 0.60 0.59 0.63 -0.23 -27.71% 120 1,895 15.69%
SPY230317C00440000 2023-01-24 4:12PM EST 440.00 0.58 0.56 0.57 -0.03 -4.92% 669 15,871 15.65%
SPY230317C00441000 2023-01-24 4:08PM EST 441.00 0.54 0.49 0.52 -0.03 -5.26% 222 1,294 15.65%
SPY230317C00442000 2023-01-24 3:55PM EST 442.00 0.45 0.44 0.48 -0.08 -15.09% 11 1,880 15.69%
SPY230317C00443000 2023-01-24 3:12PM EST 443.00 0.42 0.40 0.44 -0.05 -10.64% 4 3,292 15.70%
SPY230317C00444000 2023-01-24 3:52PM EST 444.00 0.37 0.37 0.40 -0.09 -19.57% 43 1,855 15.69%
SPY230317C00445000 2023-01-24 4:01PM EST 445.00 0.36 0.34 0.37 -0.05 -12.20% 30 7,815 15.74%
SPY230317C00446000 2023-01-23 2:39PM EST 446.00 0.39 0.31 0.34 0.00 - 110 3,711 15.76%
SPY230317C00447000 2023-01-24 1:38PM EST 447.00 0.30 0.28 0.31 -0.04 -11.76% 4 2,655 15.77%
SPY230317C00448000 2023-01-24 3:32PM EST 448.00 0.27 0.26 0.28 -0.07 -20.59% 38 5,272 15.75%
SPY230317C00449000 2023-01-24 9:49AM EST 449.00 0.26 0.24 0.26 -0.04 -13.33% 1 1,852 15.81%
SPY230317C00450000 2023-01-24 3:57PM EST 450.00 0.24 0.22 0.24 -0.04 -14.29% 291 34,946 15.85%
SPY230317C00451000 2023-01-24 4:01PM EST 451.00 0.23 0.21 0.22 0.00 - 23 3,302 15.87%
SPY230317C00452000 2023-01-24 3:11PM EST 452.00 0.20 0.19 0.21 -0.03 -13.04% 102 1,105 16.02%
SPY230317C00453000 2023-01-23 1:39PM EST 453.00 0.25 0.17 0.19 0.00 - 5 6,001 15.99%
SPY230317C00454000 2023-01-24 3:52PM EST 454.00 0.17 0.17 0.18 -0.04 -19.05% 3 7,533 16.11%
SPY230317C00455000 2023-01-24 12:10PM EST 455.00 0.17 0.15 0.17 -0.03 -15.00% 102 9,294 16.21%
SPY230317C00460000 2023-01-24 3:53PM EST 460.00 0.12 0.10 0.12 -0.02 -14.29% 21 7,727 16.55%
SPY230317C00465000 2023-01-24 3:03PM EST 465.00 0.08 0.07 0.09 -0.04 -33.33% 9 6,404 16.99%
SPY230317C00470000 2023-01-24 2:16PM EST 470.00 0.06 0.05 0.07 -0.02 -25.00% 25 6,274 17.48%
SPY230317C00475000 2023-01-24 3:33PM EST 475.00 0.05 0.03 0.06 -0.02 -28.57% 13 6,676 18.16%
SPY230317C00480000 2023-01-24 12:36PM EST 480.00 0.05 0.02 0.04 -0.01 -16.67% 49 11,541 18.26%
SPY230317C00485000 2023-01-24 3:32PM EST 485.00 0.04 0.01 0.04 -0.01 -20.00% 23 6,789 19.24%
SPY230317C00490000 2023-01-23 3:13PM EST 490.00 0.03 0.01 0.03 0.00 - 67 16,840 19.53%
SPY230317C00495000 2023-01-24 12:06PM EST 495.00 0.02 0.01 0.03 0.00 - 2 4,449 20.41%
SPY230317C00500000 2023-01-24 1:30PM EST 500.00 0.02 0.00 0.03 0.00 - 6 30,231 21.29%
SPY230317C00505000 2023-01-23 2:01PM EST 505.00 0.02 0.00 0.00 0.00 - 101 15,073 12.50%
SPY230317C00510000 2023-01-23 1:40PM EST 510.00 0.01 0.00 0.02 0.00 - 16 4,705 22.07%
SPY230317C00515000 2023-01-13 3:37PM EST 515.00 0.01 0.00 0.02 0.00 - 11 5,283 22.85%
SPY230317C00520000 2023-01-24 3:33PM EST 520.00 0.02 0.00 0.02 +0.01 +100.00% 11 6,686 23.63%
SPY230317C00525000 2023-01-24 3:08PM EST 525.00 0.01 0.00 0.02 0.00 - 21 10,479 24.41%
SPY230317C00530000 2023-01-24 10:13AM EST 530.00 0.01 0.00 0.02 0.00 - 21 6,808 25.20%
SPY230317C00535000 2023-01-13 1:53PM EST 535.00 0.01 0.00 0.02 0.00 - 6 5,895 25.98%
SPY230317C00540000 2023-01-10 1:31PM EST 540.00 0.01 0.00 0.01 0.00 - 13 6,930 25.39%
SPY230317C00545000 2023-01-19 10:51AM EST 545.00 0.01 0.00 0.01 0.00 - 8 8,281 25.78%
SPY230317C00550000 2023-01-23 1:34PM EST 550.00 0.01 0.00 0.01 0.00 - 10 8,849 26.56%
SPY230317C00555000 2022-12-19 4:05PM EST 555.00 0.01 0.00 0.01 0.00 - 2 5,160 27.34%
SPY230317C00560000 2023-01-19 11:00AM EST 560.00 0.01 0.00 0.01 0.00 - 20 1,639 28.13%
SPY230317C00565000 2023-01-18 11:50AM EST 565.00 0.01 0.00 0.01 0.00 - 3 804 28.52%
SPY230317C00570000 2022-11-10 10:20AM EST 570.00 0.02 0.00 0.04 0.00 - 12 920 33.01%
SPY230317C00575000 2023-01-03 10:10AM EST 575.00 0.01 0.00 0.01 0.00 - 60 393 30.08%
SPY230317C00580000 2022-12-27 9:30AM EST 580.00 0.01 0.00 0.01 0.00 - 1 833 30.47%
SPY230317C00585000 2022-11-30 1:31PM EST 585.00 0.01 0.00 0.01 0.00 - 1 470 31.25%
SPY230317C00590000 2022-12-19 10:53AM EST 590.00 0.01 0.00 0.01 0.00 - 2 469 32.03%
SPY230317C00595000 2022-11-14 3:49PM EST 595.00 0.02 0.00 0.02 0.00 - 1 339 34.38%
SPY230317C00600000 2022-12-20 10:54AM EST 600.00 0.01 0.00 0.01 0.00 - 2 4,702 33.20%
SPY230317C00605000 2022-11-30 1:27PM EST 605.00 0.02 0.00 0.01 0.00 - 450 2,600 33.59%
SPY230317C00610000 2023-01-19 1:53PM EST 610.00 0.01 0.00 0.01 0.00 - 1 1,335 34.38%
SPY230317C00615000 2022-12-14 9:45AM EST 615.00 0.01 0.00 0.01 0.00 - 1 1,784 35.16%
SPY230317C00620000 2022-12-14 2:13PM EST 620.00 0.01 0.00 0.01 0.00 - 2 1,900 35.55%
SPY230317C00625000 2022-12-14 9:30AM EST 625.00 0.01 0.00 0.00 0.00 - 1 1,787 25.00%
SPY230317C00630000 2022-12-01 12:06PM EST 630.00 0.01 0.00 0.01 0.00 - 30 1,102 36.72%
SPY230317C00635000 2022-10-03 2:53PM EST 635.00 0.03 0.00 0.03 0.00 - 2 594 40.82%
SPY230317C00640000 2022-12-30 3:24PM EST 640.00 0.01 0.00 0.01 0.00 - 150 4,263 37.89%
SPY230317C00645000 2022-03-25 8:47AM EST 645.00 0.47 0.11 0.27 0.00 - 1 669 50.49%
SPY230317C00650000 2023-01-03 2:51PM EST 650.00 0.01 0.00 0.01 0.00 - 2 3,645 39.06%
SPY230317C00655000 2022-05-02 11:23AM EST 655.00 0.10 0.05 0.12 0.00 - 1 372 49.32%
SPY230317C00660000 2022-09-27 2:54PM EST 660.00 0.02 0.00 0.01 0.00 - 9 1,012 40.23%
SPY230317C00665000 2022-09-16 11:38AM EST 665.00 0.01 0.00 0.04 0.00 - 1 179 45.51%
SPY230317C00670000 2022-09-01 11:45AM EST 670.00 0.01 0.00 0.04 0.00 - 6 1,744 46.09%
SPY230317C00675000 2022-06-16 1:06PM EST 675.00 0.07 0.00 0.13 0.00 - 3 126 52.34%
SPY230317C00680000 2022-08-31 11:18AM EST 680.00 0.01 0.00 0.02 0.00 - 500 544 44.53%
SPY230317C00685000 2022-08-31 1:25PM EST 685.00 0.01 0.00 0.03 0.00 - 14 25 46.88%
SPY230317C00690000 2022-09-22 10:49AM EST 690.00 0.01 0.00 0.03 0.00 - 1 14 47.27%
SPY230317C00695000 2023-01-05 11:35AM EST 695.00 0.01 0.00 0.01 0.00 - 100 117 43.75%
SPY230317C00700000 2022-10-24 8:36AM EST 700.00 0.01 0.00 0.00 0.00 - 1 432 25.00%
SPY230317C00705000 2022-08-10 2:44PM EST 705.00 0.05 0.00 0.02 0.00 - 5 49 47.27%
