400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforFebruary 24, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230224C00390000 2023-01-24 1:59PM EST 390.00 16.30 16.12 16.88 +0.35 +2.19% 30 605 24.03%
SPY230224C00391000 2023-01-24 1:56PM EST 391.00 15.71 15.39 16.11 +0.26 +1.68% 24 692 23.69%
SPY230224C00392000 2023-01-24 3:46PM EST 392.00 13.80 14.65 15.30 -1.12 -7.51% 37 287 23.24%
SPY230224C00392500 2023-01-23 1:20PM EST 392.50 15.72 14.26 14.96 0.00 - 25 282 23.16%
SPY230224C00393000 2023-01-24 3:32PM EST 393.00 13.72 13.92 14.61 -0.63 -4.39% 37 630 23.04%
SPY230224C00394000 2023-01-24 3:33PM EST 394.00 12.97 13.20 13.82 -0.47 -3.50% 30 943 22.59%
SPY230224C00395000 2023-01-24 3:29PM EST 395.00 12.55 12.78 12.88 +0.49 +4.06% 75 838 21.78%
SPY230224C00396000 2023-01-24 3:29PM EST 396.00 11.85 12.09 12.18 -0.27 -2.23% 290 833 21.47%
SPY230224C00397000 2023-01-24 4:01PM EST 397.00 11.40 11.41 11.51 +0.23 +2.06% 175 793 21.20%
SPY230224C00397500 2023-01-24 3:17PM EST 397.50 10.75 11.08 11.18 +0.20 +1.90% 155 784 21.07%
SPY230224C00398000 2023-01-24 3:52PM EST 398.00 10.32 10.76 10.86 +0.03 +0.29% 421 883 20.95%
SPY230224C00399000 2023-01-24 4:11PM EST 399.00 10.47 10.12 10.22 +0.45 +4.49% 921 875 20.68%
SPY230224C00400000 2023-01-24 4:01PM EST 400.00 9.60 9.50 9.59 +0.14 +1.48% 1,202 2,662 20.40%
SPY230224C00401000 2023-01-24 4:05PM EST 401.00 9.00 8.90 8.99 +0.07 +0.78% 1,099 1,423 20.15%
SPY230224C00402000 2023-01-24 4:11PM EST 402.00 8.64 8.32 8.41 +0.33 +3.97% 388 706 19.90%
SPY230224C00403000 2023-01-24 3:41PM EST 403.00 7.06 7.76 7.85 -0.72 -9.25% 542 1,022 19.67%
SPY230224C00404000 2023-01-24 3:57PM EST 404.00 6.99 7.23 7.31 +0.10 +1.45% 510 725 19.43%
SPY230224C00405000 2023-01-24 4:14PM EST 405.00 6.72 6.71 6.79 -0.15 -2.18% 404 1,900 19.20%
SPY230224C00406000 2023-01-24 3:48PM EST 406.00 5.67 6.21 6.30 -0.58 -9.28% 280 637 18.99%
SPY230224C00407000 2023-01-24 3:07PM EST 407.00 5.60 5.74 5.83 -0.35 -5.88% 77 1,074 18.79%
SPY230224C00408000 2023-01-24 4:11PM EST 408.00 5.50 5.29 5.37 +0.15 +2.80% 254 2,011 18.56%
SPY230224C00410000 2023-01-24 4:10PM EST 410.00 4.69 4.45 4.53 +0.04 +0.86% 620 2,454 18.16%
SPY230224C00412000 2023-01-24 3:57PM EST 412.00 3.56 3.70 3.78 -0.32 -8.25% 530 936 17.78%
SPY230224C00414000 2023-01-24 3:35PM EST 414.00 2.81 3.04 3.12 -0.36 -11.36% 457 551 17.43%
SPY230224C00415000 2023-01-24 4:03PM EST 415.00 2.94 2.74 2.82 -0.02 -0.68% 205 1,711 17.26%
SPY230224C00416000 2023-01-24 4:01PM EST 416.00 2.56 2.47 2.54 +0.09 +3.64% 105 802 17.08%
SPY230224C00418000 2023-01-24 4:01PM EST 418.00 2.13 1.98 2.04 +0.02 +0.95% 453 952 16.76%
SPY230224C00420000 2023-01-24 4:04PM EST 420.00 1.71 1.57 1.63 -0.01 -0.58% 704 2,220 16.50%
SPY230224C00422000 2023-01-24 4:01PM EST 422.00 1.35 1.24 1.29 -0.04 -2.88% 66 794 16.27%
SPY230224C00424000 2023-01-24 4:11PM EST 424.00 1.04 0.97 1.01 -0.07 -6.31% 61 796 16.07%
SPY230224C00425000 2023-01-24 4:01PM EST 425.00 0.94 0.85 0.90 -0.07 -6.93% 220 1,459 16.02%
SPY230224C00426000 2023-01-24 4:03PM EST 426.00 0.84 0.75 0.79 0.00 - 186 547 15.92%
SPY230224C00428000 2023-01-24 4:02PM EST 428.00 0.67 0.58 0.62 -0.01 -1.47% 245 602 15.83%
SPY230224C00430000 2023-01-24 4:03PM EST 430.00 0.52 0.45 0.48 -0.02 -3.70% 396 1,739 15.75%
SPY230224C00432000 2023-01-24 3:48PM EST 432.00 0.34 0.35 0.38 -0.11 -24.44% 73 160 15.75%
SPY230224C00434000 2023-01-24 3:53PM EST 434.00 0.28 0.27 0.30 -0.08 -22.22% 109 139 15.77%
SPY230224C00435000 2023-01-24 4:01PM EST 435.00 0.28 0.24 0.27 -0.02 -6.67% 89 873 15.83%
SPY230224C00436000 2023-01-24 3:55PM EST 436.00 0.23 0.21 0.24 -0.03 -11.54% 17 292 15.85%
SPY230224C00438000 2023-01-24 1:51PM EST 438.00 0.20 0.17 0.19 -0.02 -9.09% 3 49 15.92%
SPY230224C00440000 2023-01-24 1:51PM EST 440.00 0.15 0.14 0.15 -0.02 -11.76% 132 935 15.97%
SPY230224C00445000 2023-01-24 3:56PM EST 445.00 0.10 0.08 0.10 -0.01 -9.09% 95 351 16.55%
SPY230224C00450000 2023-01-24 3:45PM EST 450.00 0.05 0.05 0.07 -0.03 -37.50% 151 891 17.24%
SPY230224C00455000 2023-01-24 3:39PM EST 455.00 0.05 0.03 0.05 0.00 - 7 82 17.87%
SPY230224C00460000 2023-01-24 3:45PM EST 460.00 0.03 0.02 0.04 0.00 - 125 113 18.75%
SPY230224C00465000 2023-01-24 3:44PM EST 465.00 0.03 0.01 0.03 +0.01 +50.00% 31 86 19.34%
SPY230224C00470000 2023-01-24 11:00AM EST 470.00 0.02 0.01 0.11 0.00 - 541 232 23.98%
SPY230224C00475000 2023-01-24 9:30AM EST 475.00 0.02 0.00 0.02 0.00 - 1 12 20.90%
SPY230224C00480000 2023-01-09 1:34PM EST 480.00 0.03 0.00 0.07 0.00 - - 21 25.20%
SPY230224C00485000 2023-01-24 2:38PM EST 485.00 0.02 0.00 0.02 +0.01 +100.00% 3 557 23.24%
SPY230224C00490000 2023-01-23 10:01AM EST 490.00 0.01 0.00 0.01 0.00 - 1 9 23.05%
SPY230224C00495000 2023-01-18 10:46AM EST 495.00 0.01 0.00 0.01 0.00 - 1 1 23.83%
SPY230224C00500000 2023-01-23 11:02AM EST 500.00 0.01 0.00 0.01 0.00 - 15 23 25.00%
PutsforFebruary 24, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230224P00275000 2023-01-24 3:59PM EST 275.00 0.04 0.04 0.05 -0.02 -33.33% 410 27 47.85%
SPY230224P00280000 2023-01-24 11:09AM EST 280.00 0.05 0.05 0.06 -0.01 -16.67% 9 444 46.58%
SPY230224P00285000 2023-01-24 2:25PM EST 285.00 0.05 0.05 0.07 -0.01 -16.67% 30 525 45.22%
SPY230224P00290000 2023-01-24 9:54AM EST 290.00 0.06 0.06 0.08 -0.02 -25.00% 43 121 43.75%
SPY230224P00295000 2023-01-23 10:33AM EST 295.00 0.09 0.07 0.09 0.00 - 7 89 42.19%
SPY230224P00300000 2023-01-24 2:06PM EST 300.00 0.08 0.08 0.10 -0.03 -27.27% 51 444 40.63%
SPY230224P00305000 2023-01-24 3:13PM EST 305.00 0.12 0.10 0.11 +0.01 +9.09% 16 104 38.97%
SPY230224P00310000 2023-01-24 4:04PM EST 310.00 0.11 0.11 0.13 -0.02 -15.38% 17 354 37.65%
SPY230224P00315000 2023-01-24 2:12PM EST 315.00 0.12 0.13 0.15 -0.05 -29.41% 872 28,383 36.23%
SPY230224P00320000 2023-01-24 2:37PM EST 320.00 0.15 0.15 0.17 -0.02 -11.76% 43 622 34.67%
SPY230224P00325000 2023-01-24 3:55PM EST 325.00 0.20 0.18 0.19 -0.01 -4.76% 107 937 33.06%
SPY230224P00330000 2023-01-24 3:48PM EST 330.00 0.23 0.21 0.22 -0.02 -8.00% 37 43,914 31.59%
SPY230224P00335000 2023-01-24 3:44PM EST 335.00 0.28 0.24 0.26 -0.02 -6.67% 935 998 30.23%
SPY230224P00340000 2023-01-24 3:53PM EST 340.00 0.32 0.29 0.30 -0.03 -8.57% 443 6,822 28.71%
SPY230224P00345000 2023-01-24 3:47PM EST 345.00 0.40 0.35 0.37 -0.03 -6.98% 181 22,917 27.47%
SPY230224P00350000 2023-01-24 4:02PM EST 350.00 0.43 0.43 0.45 -0.09 -17.31% 1,322 6,443 26.15%
SPY230224P00352000 2023-01-24 3:45PM EST 352.00 0.53 0.47 0.49 -0.04 -7.02% 183 805 25.64%
SPY230224P00354000 2023-01-24 2:02PM EST 354.00 0.55 0.51 0.54 -0.08 -12.70% 206 430 25.17%
SPY230224P00355000 2023-01-24 3:37PM EST 355.00 0.60 0.54 0.56 -0.03 -4.76% 109 1,428 24.88%
SPY230224P00356000 2023-01-24 3:59PM EST 356.00 0.60 0.57 0.59 -0.12 -16.67% 43 594 24.67%
SPY230224P00357000 2023-01-24 2:25PM EST 357.00 0.61 0.60 0.62 -0.12 -16.44% 68 658 24.44%
SPY230224P00358000 2023-01-24 2:44PM EST 358.00 0.64 0.63 0.65 -0.10 -13.51% 60 767 24.20%
SPY230224P00359000 2023-01-24 2:39PM EST 359.00 0.65 0.66 0.69 -0.13 -16.67% 61 767 24.02%
SPY230224P00360000 2023-01-24 4:04PM EST 360.00 0.69 0.70 0.72 -0.14 -16.87% 829 5,225 23.76%
SPY230224P00361000 2023-01-24 4:12PM EST 361.00 0.72 0.74 0.76 -0.17 -19.10% 206 716 23.55%
SPY230224P00362000 2023-01-24 3:32PM EST 362.00 0.84 0.78 0.80 -0.16 -16.00% 252 508 23.32%
SPY230224P00363000 2023-01-24 3:23PM EST 363.00 0.87 0.82 0.85 -0.12 -12.12% 28 394 23.15%
SPY230224P00364000 2023-01-24 3:47PM EST 364.00 1.00 0.87 0.89 -0.03 -2.91% 25 528 22.89%
SPY230224P00365000 2023-01-24 4:01PM EST 365.00 0.90 0.91 0.94 -0.18 -16.67% 514 2,260 22.68%
SPY230224P00366000 2023-01-24 4:01PM EST 366.00 1.00 0.97 1.00 -0.20 -16.67% 122 559 22.51%
SPY230224P00367000 2023-01-24 3:34PM EST 367.00 1.13 1.02 1.05 -0.14 -11.02% 136 567 22.27%
SPY230224P00368000 2023-01-24 3:42PM EST 368.00 1.26 1.08 1.11 +0.03 +2.44% 71 452 22.05%
SPY230224P00369000 2023-01-24 3:59PM EST 369.00 1.22 1.15 1.18 -0.12 -8.96% 21 532 21.88%
SPY230224P00370000 2023-01-24 4:03PM EST 370.00 1.21 1.22 1.25 -0.18 -12.95% 1,844 7,347 21.68%
SPY230224P00371000 2023-01-24 4:02PM EST 371.00 1.28 1.29 1.32 -0.25 -16.34% 593 794 21.46%
SPY230224P00372000 2023-01-24 4:08PM EST 372.00 1.35 1.37 1.40 -0.20 -12.90% 129 992 21.27%
SPY230224P00372500 2023-01-24 4:01PM EST 372.50 1.51 1.41 1.44 -0.10 -6.21% 162 365 21.17%
SPY230224P00373000 2023-01-24 3:37PM EST 373.00 1.61 1.45 1.48 -0.11 -6.40% 90 767 21.06%
SPY230224P00374000 2023-01-24 4:01PM EST 374.00 1.50 1.54 1.57 -0.25 -14.29% 88 717 20.86%
SPY230224P00375000 2023-01-24 4:10PM EST 375.00 1.58 1.63 1.67 -0.27 -14.59% 592 2,727 20.69%
SPY230224P00376000 2023-01-24 4:02PM EST 376.00 1.69 1.73 1.77 -0.25 -12.89% 88 775 20.48%
SPY230224P00377000 2023-01-24 4:03PM EST 377.00 1.82 1.83 1.88 -0.24 -11.65% 42 448 20.30%
SPY230224P00377500 2023-01-24 3:45PM EST 377.50 2.17 1.88 1.93 -0.03 -1.36% 13 882 20.19%
SPY230224P00378000 2023-01-24 4:01PM EST 378.00 1.89 1.94 1.99 -0.26 -12.09% 53 655 20.09%
SPY230224P00379000 2023-01-24 4:01PM EST 379.00 2.05 2.05 2.11 -0.50 -19.61% 187 1,005 19.89%
SPY230224P00380000 2023-01-24 4:10PM EST 380.00 2.16 2.18 2.24 -0.35 -13.94% 2,490 7,814 19.70%
SPY230224P00381000 2023-01-24 4:01PM EST 381.00 2.48 2.32 2.37 -0.23 -8.49% 263 785 19.49%
SPY230224P00382000 2023-01-24 3:48PM EST 382.00 2.81 2.46 2.51 -0.12 -4.10% 117 1,546 19.28%
SPY230224P00382500 2023-01-24 3:49PM EST 382.50 2.89 2.53 2.59 -0.12 -3.99% 507 492 19.20%
SPY230224P00383000 2023-01-24 4:01PM EST 383.00 2.53 2.61 2.66 -0.51 -16.78% 494 572 19.07%
SPY230224P00384000 2023-01-24 3:39PM EST 384.00 3.05 2.76 2.82 -0.17 -5.28% 111 629 18.87%
SPY230224P00385000 2023-01-24 4:03PM EST 385.00 2.90 2.92 2.99 -0.44 -13.17% 2,116 2,761 18.67%
SPY230224P00386000 2023-01-24 4:05PM EST 386.00 3.14 3.10 3.17 -0.45 -12.53% 69 771 18.46%
SPY230224P00387000 2023-01-24 4:01PM EST 387.00 3.45 3.29 3.36 -0.20 -5.48% 430 819 18.26%
SPY230224P00387500 2023-01-24 2:25PM EST 387.50 3.52 3.39 3.46 -0.57 -13.94% 277 460 18.16%
SPY230224P00388000 2023-01-24 3:58PM EST 388.00 3.69 3.49 3.56 -0.17 -4.40% 6,683 4,790 18.05%
SPY230224P00389000 2023-01-24 4:14PM EST 389.00 3.81 3.71 3.78 -0.26 -6.39% 530 1,720 17.86%
SPY230224P00390000 2023-01-24 4:14PM EST 390.00 4.02 3.93 4.00 -0.39 -8.84% 2,071 4,033 17.63%
SPY230224P00391000 2023-01-24 4:04PM EST 391.00 4.07 4.17 4.24 -0.59 -12.66% 501 698 17.43%
SPY230224P00392000 2023-01-24 4:01PM EST 392.00 4.36 4.42 4.49 -0.54 -11.02% 163 1,100 17.21%
SPY230224P00392500 2023-01-24 4:04PM EST 392.50 4.46 4.55 4.63 -0.57 -11.33% 123 637 17.13%
SPY230224P00393000 2023-01-24 3:57PM EST 393.00 4.96 4.68 4.76 -0.22 -4.25% 172 616 17.01%
SPY230224P00394000 2023-01-24 4:14PM EST 394.00 4.99 4.96 5.04 -0.42 -7.76% 141 781 16.79%
SPY230224P00395000 2023-01-24 4:14PM EST 395.00 5.34 5.26 5.34 -0.47 -8.09% 1,967 2,275 16.58%
SPY230224P00396000 2023-01-24 4:03PM EST 396.00 5.44 5.57 5.65 -0.68 -11.11% 217 842 16.35%
SPY230224P00397000 2023-01-24 4:04PM EST 397.00 5.80 5.90 5.99 -0.66 -10.22% 352 744 16.15%
SPY230224P00397500 2023-01-24 4:01PM EST 397.50 6.42 6.07 6.16 -0.18 -2.73% 190 914 16.03%
SPY230224P00398000 2023-01-24 4:11PM EST 398.00 6.11 6.25 6.34 -0.59 -8.81% 432 1,407 15.92%
SPY230224P00399000 2023-01-24 4:04PM EST 399.00 6.48 6.62 6.71 -0.77 -10.62% 1,202 1,721 15.71%
SPY230224P00400000 2023-01-24 4:10PM EST 400.00 6.81 7.01 7.10 -0.79 -10.39% 2,732 1,658 15.48%
SPY230224P00401000 2023-01-24 4:11PM EST 401.00 7.25 7.42 7.50 -0.84 -10.38% 1,512 387 15.24%
SPY230224P00402000 2023-01-24 4:01PM EST 402.00 7.74 7.85 7.94 -0.74 -8.73% 623 196 15.02%
SPY230224P00403000 2023-01-24 3:21PM EST 403.00 8.64 8.30 8.39 -0.42 -4.64% 133 483 14.78%
SPY230224P00404000 2023-01-24 2:26PM EST 404.00 9.04 8.77 8.86 -0.71 -7.28% 76 151 14.53%
SPY230224P00405000 2023-01-24 3:52PM EST 405.00 9.88 9.27 9.38 -0.01 -0.10% 206 588 14.34%
SPY230224P00406000 2023-01-24 3:48PM EST 406.00 10.77 9.79 9.88 +0.95 +9.67% 93 141 14.04%
SPY230224P00407000 2023-01-24 2:33PM EST 407.00 10.51 10.33 10.43 -0.52 -4.71% 710 111 13.79%
SPY230224P00408000 2023-01-24 1:21PM EST 408.00 11.50 10.61 11.22 -0.57 -4.72% 16 133 14.05%
SPY230224P00410000 2023-01-24 4:01PM EST 410.00 11.80 11.79 12.44 -0.48 -3.91% 44 135 13.55%
SPY230224P00412000 2023-01-24 2:09PM EST 412.00 14.10 13.06 13.76 +0.05 +0.36% 3 22 13.01%
SPY230224P00414000 2023-01-24 10:35AM EST 414.00 16.48 14.43 15.18 -0.21 -1.26% 1 12 12.42%
SPY230224P00415000 2023-01-24 10:35AM EST 415.00 17.23 15.15 15.92 -0.21 -1.20% 10 34 12.07%
SPY230224P00416000 2023-01-24 3:05PM EST 416.00 16.50 15.88 16.69 -2.70 -14.06% 18 2 11.71%
SPY230224P00418000 2023-01-24 9:40AM EST 418.00 20.60 17.44 18.29 +2.80 +15.73% 1 3 10.82%
SPY230224P00420000 2023-01-24 12:13PM EST 420.00 20.49 19.07 19.98 -0.41 -1.96% 10 16 9.47%
SPY230224P00422000 2023-01-24 10:54AM EST 422.00 22.29 20.79 21.75 -8.08 -26.61% 1 0 0.00%
SPY230224P00424000 2023-01-24 10:54AM EST 424.00 24.14 22.60 23.60 -8.96 -27.07% 3 1 0.00%
SPY230224P00425000 2023-01-24 11:33AM EST 425.00 25.06 23.53 24.56 -7.14 -22.17% 2 1 0.00%
SPY230224P00426000 2023-01-20 3:54PM EST 426.00 30.34 24.48 25.53 0.00 - 2 3 0.00%
SPY230224P00430000 2023-01-24 10:08AM EST 430.00 31.89 28.45 29.53 +1.75 +5.81% 1 6 0.00%
SPY230224P00445000 2023-01-20 10:44AM EST 445.00 54.40 43.45 44.53 0.00 - 1 0 0.00%
SPY230224P00455000 2023-01-24 3:53PM EST 455.00 54.90 53.45 54.53 +1.15 +2.14% 7 7 0.00%
SPY230224P00475000 2023-01-11 3:38PM EST 475.00 80.75 73.44 74.53 0.00 - - 0 0.00%
