400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforJanuary 17, 2025
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY250117C00420000 2023-01-23 12:22PM EST 420.00 45.86 43.00 48.00 0.00 - 1 112 25.01%
SPY250117C00425000 2023-01-24 2:55PM EST 425.00 42.34 40.00 44.50 +1.11 +2.69% 107 510 24.28%
SPY250117C00430000 2023-01-24 10:57AM EST 430.00 40.48 37.50 42.50 +5.68 +16.32% 1 116 24.19%
SPY250117C00435000 2023-01-24 10:55AM EST 435.00 37.81 35.00 40.00 -1.19 -3.05% 1 341 23.84%
SPY250117C00440000 2023-01-24 2:16PM EST 440.00 34.48 32.50 37.50 -1.02 -2.87% 32 223 23.47%
SPY250117C00445000 2023-01-24 10:39AM EST 445.00 32.02 30.00 35.00 +2.88 +9.88% 1 231 23.06%
SPY250117C00450000 2023-01-24 3:47PM EST 450.00 29.50 27.50 32.50 +3.75 +14.56% 16 349 22.62%
SPY250117C00455000 2023-01-19 11:57AM EST 455.00 24.06 25.50 30.50 0.00 - 2 164 22.38%
SPY250117C00460000 2023-01-13 11:44AM EST 460.00 25.79 23.50 28.50 0.00 - 19 215 22.10%
SPY250117C00465000 2023-01-24 2:57PM EST 465.00 23.25 21.50 26.50 +2.75 +13.41% 10 251 21.79%
SPY250117C00470000 2023-01-23 10:11AM EST 470.00 22.00 19.50 24.50 0.00 - 4 89 21.44%
SPY250117C00475000 2023-01-23 3:43PM EST 475.00 21.00 17.50 22.50 0.00 - 28 398 21.06%
SPY250117C00480000 2023-01-23 9:45AM EST 480.00 17.80 16.70 21.00 0.00 - 2 107 20.88%
SPY250117C00485000 2023-01-19 3:41PM EST 485.00 14.35 14.50 19.50 0.00 - 28 256 20.67%
SPY250117C00490000 2023-01-19 2:22PM EST 490.00 15.49 13.00 18.00 0.00 - 2 96 20.43%
SPY250117C00495000 2023-01-17 1:00PM EST 495.00 15.00 11.50 16.50 0.00 - 2 106 20.14%
SPY250117C00500000 2023-01-24 4:04PM EST 500.00 12.75 11.10 13.75 -0.25 -1.92% 5 437 19.12%
SPY250117C00505000 2023-01-19 3:33PM EST 505.00 9.75 9.00 14.00 0.00 - 2 138 19.73%
SPY250117C00510000 2023-01-24 10:32AM EST 510.00 11.43 8.00 13.00 +1.93 +20.32% 1 58 19.62%
SPY250117C00515000 2023-01-23 10:28AM EST 515.00 9.75 9.00 12.00 0.00 - 2 196 19.47%
SPY250117C00520000 2023-01-24 9:32AM EST 520.00 7.00 6.00 11.00 -0.30 -4.11% 1 92 19.29%
SPY250117C00525000 2023-01-12 10:32AM EST 525.00 9.67 5.50 10.50 0.00 - 2 128 19.39%
SPY250117C00530000 2023-01-12 3:20PM EST 530.00 9.07 4.50 9.50 0.00 - 12 19 19.14%
SPY250117C00535000 2023-01-12 1:53PM EST 535.00 8.65 4.00 9.00 0.00 - 3 6 19.20%
SPY250117C00540000 2023-01-12 2:48PM EST 540.00 7.36 3.50 8.50 0.00 - 2 5 19.23%
SPY250117C00545000 2022-12-28 10:28AM EST 545.00 6.39 3.00 8.00 0.00 - 2 5 19.25%
SPY250117C00550000 2023-01-24 9:32AM EST 550.00 3.00 2.50 7.50 -0.80 -21.05% 1 117 19.24%
SPY250117C00555000 2022-12-22 2:59PM EST 555.00 5.48 1.50 6.50 0.00 - - 1 18.81%
SPY250117C00560000 2022-11-25 10:56AM EST 560.00 8.91 2.50 7.50 0.00 - 3 13 19.96%
SPY250117C00565000 2022-12-01 11:43AM EST 565.00 9.01 2.50 7.50 0.00 - 2 9 20.31%
SPY250117C00570000 2022-12-22 9:31AM EST 570.00 4.55 0.50 5.50 0.00 - 3 5 18.97%
SPY250117C00575000 2023-01-13 11:48AM EST 575.00 3.80 0.50 5.50 0.00 - 2 27 19.30%
SPY250117C00580000 2023-01-13 1:55PM EST 580.00 3.15 0.50 5.50 0.00 - 2 47 19.62%
SPY250117C00585000 2022-12-22 10:06AM EST 585.00 3.50 0.05 5.00 0.00 - 5 7 19.46%
SPY250117C00590000 2023-01-19 2:50PM EST 590.00 2.04 0.00 5.00 0.00 - 2 48 19.77%
SPY250117C00595000 2022-11-25 12:26PM EST 595.00 6.80 2.00 5.50 0.00 - 2 28 20.56%
SPY250117C00600000 2023-01-24 4:14PM EST 600.00 2.15 1.80 3.00 -0.72 -25.09% 3 502 18.14%
SPY250117C00605000 2022-12-27 1:08PM EST 605.00 2.48 0.50 3.35 0.00 - 64 35 18.86%
PutsforJanuary 17, 2025
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY250117P00180000 2023-01-24 12:00PM EST 180.00 2.42 0.45 3.00 -0.08 -3.20% 1 65 35.36%
SPY250117P00185000 2023-01-24 2:49PM EST 185.00 1.75 0.00 3.00 -1.17 -40.07% 10 217 34.28%
SPY250117P00190000 2023-01-20 2:59PM EST 190.00 2.90 0.00 3.10 0.00 - 1 11 33.48%
SPY250117P00195000 2023-01-05 9:30AM EST 195.00 6.00 0.50 3.20 0.00 - 10 9 32.68%
SPY250117P00200000 2023-01-24 12:07PM EST 200.00 3.30 3.00 3.50 0.00 - 3 170 32.31%
SPY250117P00205000 2022-12-02 4:02PM EST 205.00 4.50 1.50 5.10 0.00 - 1 5 34.24%
SPY250117P00210000 2023-01-19 3:57PM EST 210.00 4.20 1.00 4.10 0.00 - 6 875 31.48%
SPY250117P00215000 2023-01-11 1:12PM EST 215.00 4.38 1.50 5.00 0.00 - 20 11 32.02%
SPY250117P00220000 2023-01-13 3:52PM EST 220.00 4.70 1.50 4.75 0.00 - 1 265 30.64%
SPY250117P00225000 2023-01-18 9:42AM EST 225.00 4.48 2.00 7.00 0.00 - 1 7 32.90%
SPY250117P00230000 2023-01-23 4:03PM EST 230.00 4.03 2.00 5.20 0.00 - 2 49 29.41%
SPY250117P00235000 2022-12-16 3:32PM EST 235.00 2.63 0.37 9.97 0.00 - 3 5 34.35%
SPY250117P00240000 2023-01-24 12:53PM EST 240.00 5.13 4.30 5.90 -0.89 -14.78% 1 29 28.50%
SPY250117P00245000 2022-12-28 2:58PM EST 245.00 10.00 3.00 8.00 0.00 - 2 44 30.11%
SPY250117P00250000 2023-01-23 3:15PM EST 250.00 6.04 3.50 6.60 0.00 - 24 96 27.53%
SPY250117P00255000 2023-01-03 12:46PM EST 255.00 9.00 4.00 9.00 0.00 - 1 14 29.25%
SPY250117P00260000 2023-01-23 1:23PM EST 260.00 6.95 5.90 8.25 0.00 - 3 310 27.52%
SPY250117P00265000 2023-01-17 3:26PM EST 265.00 7.90 4.50 8.20 0.00 - 5 19 26.54%
SPY250117P00270000 2023-01-24 10:14AM EST 270.00 8.20 5.00 8.50 +0.80 +10.81% 1 45 25.92%
SPY250117P00275000 2023-01-13 3:56PM EST 275.00 9.10 8.25 9.40 0.00 - 9 123 25.87%
SPY250117P00280000 2023-01-20 10:37AM EST 280.00 10.30 6.00 10.00 0.00 - 1 312 25.49%
SPY250117P00285000 2023-01-24 2:49PM EST 285.00 8.25 7.00 12.00 -3.91 -32.15% 10 17 26.26%
SPY250117P00290000 2023-01-20 11:26AM EST 290.00 10.50 9.40 11.50 0.00 - 1 194 24.92%
SPY250117P00295000 2023-01-20 2:48PM EST 295.00 11.90 8.00 11.88 0.00 - 2 15 24.30%
SPY250117P00300000 2023-01-24 1:34PM EST 300.00 11.55 8.50 13.50 -0.45 -3.75% 12 303 24.60%
SPY250117P00305000 2023-01-11 3:26PM EST 305.00 13.90 9.50 13.35 0.00 - 21 31 23.55%
SPY250117P00310000 2023-01-11 3:38PM EST 310.00 14.90 10.50 13.90 0.00 - 1 179 23.02%
SPY250117P00315000 2023-01-23 2:57PM EST 315.00 13.50 11.00 16.00 0.00 - 1 67 23.50%
SPY250117P00320000 2023-01-20 3:35PM EST 320.00 17.50 12.00 17.00 0.00 - 1 197 23.20%
SPY250117P00325000 2023-01-23 11:34AM EST 325.00 15.92 13.00 18.00 0.00 - 1 166 22.86%
SPY250117P00330000 2023-01-23 11:39AM EST 330.00 17.00 14.00 19.00 0.00 - 2 409 22.50%
SPY250117P00335000 2023-01-23 12:58PM EST 335.00 17.76 15.00 20.00 0.00 - 4 44 22.11%
SPY250117P00340000 2023-01-24 1:39PM EST 340.00 18.00 18.00 21.00 -1.91 -9.59% 3 1,176 21.70%
SPY250117P00345000 2023-01-19 3:41PM EST 345.00 22.86 17.00 22.00 0.00 - 7 44 21.26%
SPY250117P00350000 2023-01-23 1:58PM EST 350.00 21.26 18.00 23.00 0.00 - 12 1,143 20.80%
SPY250117P00355000 2023-01-24 4:04PM EST 355.00 22.00 19.00 24.00 -9.14 -29.35% 2 74 20.31%
SPY250117P00360000 2023-01-17 11:14AM EST 360.00 25.37 20.50 25.50 0.00 - 3 309 20.06%
SPY250117P00365000 2023-01-24 10:17AM EST 365.00 25.10 21.50 26.50 +0.48 +1.95% 2 505 19.52%
SPY250117P00370000 2023-01-23 12:58PM EST 370.00 25.97 25.00 28.00 0.00 - 2 784 19.20%
SPY250117P00375000 2023-01-23 10:50AM EST 375.00 28.22 24.50 29.50 0.00 - 4 368 18.84%
SPY250117P00380000 2023-01-24 12:34PM EST 380.00 28.75 26.00 31.00 +1.75 +6.48% 3 958 18.46%
SPY250117P00385000 2023-01-23 2:58PM EST 385.00 31.16 27.50 32.50 0.00 - 15 554 18.04%
SPY250117P00390000 2023-01-23 3:14PM EST 390.00 32.56 29.00 34.00 0.00 - 40 556 17.58%
SPY250117P00395000 2023-01-24 3:43PM EST 395.00 34.51 31.00 36.00 +0.34 +1.00% 16 580 17.31%
SPY250117P00400000 2023-01-24 3:43PM EST 400.00 36.32 32.50 37.50 -0.18 -0.49% 55 1,252 16.78%
SPY250117P00405000 2023-01-24 3:44PM EST 405.00 38.14 34.50 39.50 -0.51 -1.32% 3 688 16.44%
SPY250117P00410000 2023-01-24 3:45PM EST 410.00 40.13 36.50 41.50 -0.32 -0.79% 16 884 16.04%
SPY250117P00415000 2023-01-24 3:45PM EST 415.00 42.12 38.50 43.50 -0.37 -0.87% 23 347 15.61%
SPY250117P00420000 2023-01-24 12:43PM EST 420.00 43.69 43.00 46.00 +0.41 +0.95% 83 159 15.34%
SPY250117P00425000 2023-01-24 1:00PM EST 425.00 46.03 42.50 47.50 +0.51 +1.12% 19 121 14.57%
SPY250117P00430000 2023-01-24 1:42PM EST 430.00 50.50 45.00 50.00 +2.84 +5.96% 21 81 14.20%
SPY250117P00435000 2023-01-03 10:56AM EST 435.00 66.37 47.50 52.50 0.00 - 9 91 13.76%
SPY250117P00440000 2023-01-23 10:27AM EST 440.00 55.00 50.00 55.00 0.00 - 2 70 13.25%
SPY250117P00445000 2023-01-03 11:47AM EST 445.00 73.99 52.50 57.50 0.00 - 1 4 12.66%
SPY250117P00450000 2023-01-20 3:48PM EST 450.00 62.50 55.50 60.50 0.00 - 1 835 12.23%
SPY250117P00455000 2022-10-04 8:34AM EST 455.00 87.79 0.00 0.00 0.00 - 1 13 0.00%
SPY250117P00460000 2023-01-05 10:36AM EST 460.00 83.36 62.00 67.00 0.00 - 1 38 11.37%
SPY250117P00465000 2023-01-09 12:21PM EST 465.00 77.11 65.50 70.50 0.00 - 5 7 10.92%
SPY250117P00470000 2023-01-03 2:23PM EST 470.00 92.00 69.00 74.00 0.00 - 2 15 10.33%
SPY250117P00475000 2023-01-19 10:21AM EST 475.00 87.50 73.00 78.00 0.00 - 1 124 9.97%
SPY250117P00480000 2023-01-18 9:38AM EST 480.00 82.50 77.00 82.00 0.00 - 1 13 9.44%
SPY250117P00485000 2022-11-29 10:06AM EST 485.00 92.75 100.00 105.00 0.00 - 10 10 21.07%
SPY250117P00490000 2023-01-11 9:30AM EST 490.00 98.26 86.50 91.50 0.00 - 4 10 9.64%
SPY250117P00495000 2022-12-06 2:58PM EST 495.00 104.36 113.00 118.00 0.00 - 4 0 23.64%
SPY250117P00500000 2023-01-23 1:40PM EST 500.00 98.00 97.05 101.50 0.00 - 5 21 10.35%
SPY250117P00505000 2022-12-06 2:58PM EST 505.00 114.16 123.00 128.00 0.00 - 4 1 24.66%
SPY250117P00510000 2022-10-17 8:42AM EST 510.00 140.50 118.00 123.00 0.00 - 1 1 19.79%
SPY250117P00515000 2023-01-17 10:02AM EST 515.00 116.00 111.50 116.50 0.00 - 1 5 11.38%
SPY250117P00520000 2022-12-22 12:22PM EST 520.00 142.12 122.00 127.00 0.00 - 1 1 16.81%
SPY250117P00525000 2022-10-13 2:53PM EST 525.00 160.50 125.00 129.50 0.00 - - 1 15.23%
SPY250117P00530000 2022-12-01 10:56AM EST 530.00 124.50 144.50 149.50 0.00 - 200 0 25.21%
SPY250117P00540000 2022-12-01 10:56AM EST 540.00 134.50 154.50 159.50 0.00 - 200 0 26.09%
SPY250117P00550000 2022-10-12 11:33AM EST 550.00 192.12 149.00 154.00 0.00 - 2 2 16.54%
SPY250117P00560000 2022-10-31 9:48AM EST 560.00 173.73 162.00 167.50 0.00 - - 0 20.20%
SPY250117P00570000 2022-09-23 2:29PM EST 570.00 201.54 193.00 198.00 0.00 - 8 0 33.09%
SPY250117P00580000 2022-09-23 8:30AM EST 580.00 209.19 203.00 208.00 0.00 - 1 0 33.90%
SPY250117P00590000 2022-09-13 11:37AM EST 590.00 193.26 223.49 233.24 0.00 - 2 0 42.19%
SPY250117P00600000 2022-12-19 3:06PM EST 600.00 221.19 206.00 211.00 0.00 - 3 2 25.50%
