400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforJune 16, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230616C00352000 2023-01-19 10:53AM EST 352.00 49.02 58.22 60.04 0.00 - 8 4,149 32.00%
SPY230616C00353000 2023-01-12 9:39AM EST 353.00 54.62 57.36 59.18 0.00 - 1 1,334 31.80%
SPY230616C00354000 2023-01-20 11:19AM EST 354.00 50.13 56.50 58.31 0.00 - 1 1,173 31.58%
SPY230616C00355000 2023-01-20 3:56PM EST 355.00 52.30 55.66 57.46 0.00 - 1 1,897 31.38%
SPY230616C00356000 2023-01-06 2:28PM EST 356.00 47.32 54.81 56.60 0.00 - 1,847 2,398 31.17%
SPY230616C00357000 2023-01-23 12:00PM EST 357.00 55.61 53.96 55.74 0.00 - 2 1,951 30.95%
SPY230616C00358000 2023-01-17 2:52PM EST 358.00 52.70 53.12 54.89 0.00 - 8 2,575 30.75%
SPY230616C00359000 2023-01-09 9:32AM EST 359.00 47.13 52.28 54.04 0.00 - 1,749 3,893 30.54%
SPY230616C00360000 2023-01-24 3:18PM EST 360.00 51.90 51.45 53.20 -0.60 -1.14% 5 5,390 30.34%
SPY230616C00361000 2023-01-06 3:54PM EST 361.00 43.49 50.62 52.36 0.00 - 1,390 4,284 30.14%
SPY230616C00362000 2023-01-19 11:00AM EST 362.00 41.31 49.79 51.52 0.00 - 333 3,015 29.93%
SPY230616C00363000 2023-01-06 3:01PM EST 363.00 42.74 48.96 50.69 0.00 - 1,779 4,906 29.74%
SPY230616C00364000 2023-01-12 3:47PM EST 364.00 46.30 48.14 49.85 0.00 - 2 5,833 29.53%
SPY230616C00365000 2023-01-13 3:47PM EST 365.00 46.97 47.33 49.03 0.00 - 4 2,386 29.33%
SPY230616C00366000 2023-01-19 11:00AM EST 366.00 38.33 46.52 48.21 0.00 - 999 2,319 29.14%
SPY230616C00367000 2023-01-17 3:28PM EST 367.00 44.66 45.71 47.39 0.00 - 1 1,986 28.94%
SPY230616C00368000 2023-01-20 9:41AM EST 368.00 37.46 44.90 46.57 0.00 - 1 3,809 28.74%
SPY230616C00369000 2023-01-20 10:34AM EST 369.00 38.00 44.10 45.76 0.00 - 1 1,362 28.55%
SPY230616C00370000 2023-01-24 4:12PM EST 370.00 44.46 43.31 44.95 -0.50 -1.11% 2 7,608 28.35%
SPY230616C00371000 2023-01-23 11:53AM EST 371.00 44.06 42.51 44.15 0.00 - 2 3,652 28.17%
SPY230616C00372000 2023-01-20 10:10AM EST 372.00 35.37 41.72 43.35 0.00 - 2 7,020 27.97%
SPY230616C00373000 2023-01-24 3:22PM EST 373.00 41.34 40.94 42.55 -1.31 -3.07% 2 10,439 27.78%
SPY230616C00374000 2023-01-19 11:00AM EST 374.00 32.59 40.16 41.76 0.00 - 333 6,292 27.59%
SPY230616C00375000 2023-01-24 10:00AM EST 375.00 38.49 39.38 40.97 -3.88 -9.16% 20 7,590 27.40%
SPY230616C00376000 2023-01-20 2:51PM EST 376.00 34.75 38.61 40.18 0.00 - 1 5,645 27.20%
SPY230616C00377000 2023-01-23 3:57PM EST 377.00 38.89 37.84 39.41 0.00 - 88 4,526 27.02%
SPY230616C00378000 2023-01-20 3:04PM EST 378.00 33.75 37.08 38.63 0.00 - 2 3,611 26.83%
SPY230616C00379000 2023-01-24 2:43PM EST 379.00 36.69 36.32 37.86 -0.04 -0.11% 2 1,591 26.64%
SPY230616C00380000 2023-01-24 4:01PM EST 380.00 36.50 35.57 37.09 +0.53 +1.47% 8 7,527 26.45%
SPY230616C00381000 2023-01-13 12:53PM EST 381.00 33.27 34.82 36.33 0.00 - 25 6,375 26.26%
SPY230616C00382000 2023-01-23 3:12PM EST 382.00 34.25 34.08 35.57 0.00 - 2 2,362 26.07%
SPY230616C00383000 2023-01-20 2:28PM EST 383.00 29.75 33.34 34.82 0.00 - 25 5,500 25.89%
SPY230616C00384000 2023-01-24 4:01PM EST 384.00 33.60 32.60 34.07 +5.89 +21.26% 1 5,647 25.70%
SPY230616C00385000 2023-01-24 1:47PM EST 385.00 32.70 31.87 33.33 -1.31 -3.85% 3 6,872 25.52%
SPY230616C00386000 2023-01-19 11:52AM EST 386.00 24.27 31.15 32.59 0.00 - 178 1,932 25.33%
SPY230616C00387000 2023-01-19 11:46AM EST 387.00 23.71 30.43 31.86 0.00 - 1 2,284 25.15%
SPY230616C00388000 2023-01-24 9:47AM EST 388.00 29.91 29.72 31.13 -1.28 -4.10% 1 3,033 24.96%
SPY230616C00389000 2023-01-23 10:47AM EST 389.00 29.03 29.01 30.41 0.00 - 7 2,967 24.78%
SPY230616C00390000 2023-01-24 1:40PM EST 390.00 28.90 28.31 29.69 -0.38 -1.30% 21 20,233 24.60%
SPY230616C00391000 2023-01-24 3:26PM EST 391.00 27.97 27.61 28.98 +5.63 +25.20% 7 2,957 24.41%
SPY230616C00392000 2023-01-24 2:32PM EST 392.00 27.31 26.92 28.28 +3.95 +16.91% 1 4,804 24.24%
SPY230616C00393000 2023-01-20 3:08PM EST 393.00 23.75 26.23 27.51 0.00 - 2 5,641 23.98%
SPY230616C00394000 2023-01-23 2:55PM EST 394.00 25.76 25.55 26.89 0.00 - 2 5,031 23.88%
SPY230616C00395000 2023-01-24 2:24PM EST 395.00 25.27 24.88 26.20 -1.17 -4.43% 14 12,901 23.69%
SPY230616C00396000 2023-01-23 2:07PM EST 396.00 25.47 24.21 25.45 0.00 - 2 4,734 23.44%
SPY230616C00397000 2023-01-23 1:38PM EST 397.00 25.50 23.55 24.84 0.00 - 13 4,293 23.33%
SPY230616C00398000 2023-01-23 2:51PM EST 398.00 22.96 22.90 24.17 0.00 - 25 4,839 23.15%
SPY230616C00399000 2023-01-24 10:03AM EST 399.00 21.52 22.25 23.51 -1.70 -7.32% 5 2,198 22.97%
SPY230616C00400000 2023-01-24 4:13PM EST 400.00 21.86 21.61 22.86 -0.25 -1.13% 2,814 25,245 22.79%
SPY230616C00401000 2023-01-24 3:10PM EST 401.00 21.30 20.98 22.21 -0.78 -3.53% 3 2,812 22.61%
SPY230616C00402000 2023-01-24 12:52PM EST 402.00 20.26 20.36 21.57 -0.38 -1.84% 3 3,663 22.43%
SPY230616C00403000 2023-01-24 3:14PM EST 403.00 20.15 19.74 20.93 -0.23 -1.13% 4 3,527 22.25%
SPY230616C00404000 2023-01-24 3:51PM EST 404.00 19.18 19.13 20.31 -0.55 -2.79% 12 2,343 22.08%
SPY230616C00405000 2023-01-24 4:09PM EST 405.00 19.40 18.52 19.69 +0.10 +0.52% 25 6,734 21.90%
SPY230616C00406000 2023-01-23 1:03PM EST 406.00 19.54 17.93 19.08 0.00 - 203 3,480 21.72%
SPY230616C00407000 2023-01-24 1:40PM EST 407.00 17.80 17.35 18.48 -0.25 -1.39% 1 3,227 21.55%
SPY230616C00408000 2023-01-24 2:08PM EST 408.00 17.00 16.77 17.89 -1.12 -6.18% 2 2,860 21.38%
SPY230616C00409000 2023-01-24 3:12PM EST 409.00 16.67 16.20 17.30 -0.01 -0.06% 283 4,344 21.20%
SPY230616C00410000 2023-01-24 3:12PM EST 410.00 16.11 15.64 16.73 -0.48 -2.89% 166 20,088 21.04%
SPY230616C00411000 2023-01-24 3:12PM EST 411.00 15.55 15.09 16.16 -0.47 -2.93% 30 4,438 20.86%
SPY230616C00412000 2023-01-24 3:11PM EST 412.00 14.92 14.55 15.60 -1.61 -9.74% 33 4,373 20.69%
SPY230616C00413000 2023-01-24 3:12PM EST 413.00 14.44 14.02 15.06 +0.14 +0.98% 13 2,189 20.53%
SPY230616C00414000 2023-01-24 3:12PM EST 414.00 13.91 13.50 14.52 -0.29 -2.04% 256 2,726 20.37%
SPY230616C00415000 2023-01-24 3:33PM EST 415.00 13.14 12.99 13.99 -0.49 -3.60% 289 10,831 20.20%
SPY230616C00416000 2023-01-24 3:36PM EST 416.00 12.51 12.50 13.48 -0.38 -2.95% 38 1,913 20.04%
SPY230616C00417000 2023-01-24 3:25PM EST 417.00 12.37 12.01 12.97 -0.68 -5.21% 66 1,775 19.88%
SPY230616C00418000 2023-01-24 3:25PM EST 418.00 11.88 11.53 12.48 -0.68 -5.41% 75 1,911 19.73%
SPY230616C00419000 2023-01-24 3:40PM EST 419.00 11.01 11.06 11.99 -0.47 -4.09% 2 2,186 19.56%
SPY230616C00420000 2023-01-24 4:10PM EST 420.00 11.32 10.61 11.52 -0.01 -0.09% 137 33,478 19.41%
SPY230616C00421000 2023-01-24 3:24PM EST 421.00 10.51 10.16 11.06 +1.56 +17.43% 51 1,300 19.26%
SPY230616C00422000 2023-01-24 3:13PM EST 422.00 10.02 9.73 10.61 -0.98 -8.91% 27 1,916 19.12%
SPY230616C00423000 2023-01-24 3:13PM EST 423.00 9.59 9.31 10.17 -0.23 -2.34% 40 3,576 18.97%
SPY230616C00424000 2023-01-24 4:01PM EST 424.00 9.50 8.90 9.74 -0.55 -5.47% 175 1,542 18.82%
SPY230616C00425000 2023-01-24 4:10PM EST 425.00 9.16 8.50 9.33 -0.11 -1.19% 112 16,451 18.69%
SPY230616C00426000 2023-01-24 3:13PM EST 426.00 8.38 8.11 8.92 -0.43 -4.88% 40 1,632 18.54%
SPY230616C00427000 2023-01-24 1:01PM EST 427.00 7.96 7.74 8.53 +0.23 +2.98% 2 1,423 18.41%
SPY230616C00428000 2023-01-24 3:36PM EST 428.00 7.41 7.37 8.15 -0.93 -11.15% 24 2,837 18.27%
SPY230616C00429000 2023-01-24 1:54PM EST 429.00 7.44 7.02 7.78 -0.27 -3.50% 784 4,393 18.14%
SPY230616C00430000 2023-01-24 3:55PM EST 430.00 6.87 6.81 7.42 -0.38 -5.24% 121 16,176 18.01%
SPY230616C00435000 2023-01-24 3:42PM EST 435.00 5.08 5.15 5.81 -0.62 -10.88% 26 6,125 17.41%
SPY230616C00440000 2023-01-24 3:56PM EST 440.00 4.08 3.90 4.48 -0.34 -7.69% 425 19,053 16.89%
SPY230616C00445000 2023-01-24 3:32PM EST 445.00 3.06 2.90 3.41 -0.13 -4.08% 5 8,992 16.44%
SPY230616C00450000 2023-01-24 3:04PM EST 450.00 2.42 2.12 2.57 -0.03 -1.22% 107 12,577 16.08%
SPY230616C00455000 2023-01-24 3:51PM EST 455.00 1.65 1.53 1.94 -0.11 -6.25% 5 3,908 15.82%
SPY230616C00460000 2023-01-24 4:02PM EST 460.00 1.20 1.09 1.46 -0.17 -12.41% 1,107 5,816 15.63%
SPY230616C00465000 2023-01-24 4:02PM EST 465.00 0.87 0.78 1.12 -0.14 -13.86% 6 6,524 15.56%
SPY230616C00470000 2023-01-24 3:01PM EST 470.00 0.71 0.55 0.87 -0.03 -4.05% 35 8,021 15.56%
SPY230616C00475000 2023-01-24 2:57PM EST 475.00 0.55 0.39 0.69 -0.03 -5.17% 16 6,838 15.64%
SPY230616C00480000 2023-01-24 3:18PM EST 480.00 0.45 0.27 0.56 +0.01 +2.27% 14 3,806 15.80%
SPY230616C00485000 2023-01-24 3:33PM EST 485.00 0.37 0.19 0.46 +0.01 +2.78% 17 13,831 15.98%
SPY230616C00490000 2023-01-23 2:31PM EST 490.00 0.30 0.12 0.40 0.00 - 15 2,567 16.30%
SPY230616C00495000 2023-01-24 4:01PM EST 495.00 0.20 0.19 0.35 -0.05 -20.00% 2 1,930 16.63%
SPY230616C00500000 2023-01-24 2:43PM EST 500.00 0.16 0.15 0.20 -0.03 -15.79% 67 17,413 15.94%
SPY230616C00505000 2023-01-24 1:25PM EST 505.00 0.13 0.00 0.15 -0.01 -7.14% 4 1,615 15.94%
SPY230616C00510000 2023-01-23 2:09PM EST 510.00 0.13 0.00 0.26 0.00 - 1 1,947 17.77%
SPY230616C00515000 2023-01-23 12:08PM EST 515.00 0.11 0.01 0.24 0.00 - 1 1,634 18.16%
SPY230616C00520000 2023-01-24 4:11PM EST 520.00 0.09 0.01 0.09 0.00 - 11 2,678 16.60%
SPY230616C00525000 2023-01-19 10:12AM EST 525.00 0.04 0.01 0.10 0.00 - 1 3,907 17.33%
SPY230616C00530000 2023-01-24 3:06PM EST 530.00 0.06 0.01 0.20 -0.01 -14.29% 3 5,536 19.43%
SPY230616C00535000 2023-01-24 1:53PM EST 535.00 0.06 0.01 0.10 +0.02 +50.00% 1 6,684 18.41%
SPY230616C00540000 2023-01-23 10:13AM EST 540.00 0.05 0.01 0.19 0.00 - 3 7,930 20.41%
SPY230616C00545000 2023-01-24 12:49PM EST 545.00 0.04 0.01 0.18 +0.01 +33.33% 8 8,078 20.80%
SPY230616C00550000 2023-01-23 3:43PM EST 550.00 0.04 0.03 0.07 0.00 - 17 12,863 19.14%
SPY230616C00555000 2023-01-20 9:33AM EST 555.00 0.01 0.00 0.17 0.00 - 1 5,363 21.70%
SPY230616C00560000 2023-01-23 2:04PM EST 560.00 0.02 0.02 0.17 0.00 - 271 3,032 22.22%
SPY230616C00565000 2023-01-20 12:01PM EST 565.00 0.03 0.01 0.14 0.00 - 1 1,832 22.22%
SPY230616C00570000 2023-01-23 11:35AM EST 570.00 0.02 0.02 0.13 0.00 - 1 4,859 22.51%
SPY230616C00575000 2023-01-19 9:34AM EST 575.00 0.03 0.01 0.16 0.00 - 8 4,331 23.54%
SPY230616C00580000 2023-01-20 3:54PM EST 580.00 0.03 0.00 0.09 0.00 - 200 2,139 22.56%
SPY230616C00585000 2023-01-19 1:27PM EST 585.00 0.02 0.00 0.15 0.00 - 98 1,863 24.32%
SPY230616C00590000 2023-01-11 10:29AM EST 590.00 0.03 0.00 0.15 0.00 - 21 917 24.81%
SPY230616C00595000 2023-01-20 3:19PM EST 595.00 0.02 0.00 0.15 0.00 - 1 932 25.24%
SPY230616C00600000 2023-01-20 1:19PM EST 600.00 0.02 0.01 0.05 +0.01 +100.00% 1 14,365 22.95%
SPY230616C00605000 2023-01-17 3:04PM EST 605.00 0.02 0.01 0.02 0.00 - 8 145 21.49%
SPY230616C00610000 2023-01-13 12:25PM EST 610.00 0.01 0.01 0.15 0.00 - 10 872 26.61%
SPY230616C00615000 2023-01-20 12:12PM EST 615.00 0.01 0.01 0.05 0.00 - 5 1,233 24.22%
SPY230616C00620000 2022-12-01 10:14AM EST 620.00 0.01 0.00 0.05 0.00 - 1 154 24.61%
SPY230616C00625000 2023-01-05 9:46AM EST 625.00 0.02 0.00 0.14 0.00 - 7 101 27.74%
SPY230616C00630000 2022-11-29 2:38PM EST 630.00 0.02 0.00 0.00 0.00 - 10 363 12.50%
SPY230616C00635000 2023-01-13 2:30PM EST 635.00 0.01 0.00 0.14 0.00 - 2 97 28.57%
SPY230616C00640000 2022-10-25 8:30AM EST 640.00 0.05 0.00 0.05 0.00 - 3 1,693 26.17%
SPY230616C00645000 2022-11-10 9:46AM EST 645.00 0.01 0.00 0.04 0.00 - 1 1,393 25.98%
SPY230616C00650000 2023-01-19 9:31AM EST 650.00 0.01 0.00 0.02 0.00 - 3 2,407 24.81%
SPY230616C00655000 2023-01-10 3:53PM EST 655.00 0.01 0.00 0.14 0.00 - 100 1,547 30.23%
SPY230616C00660000 2022-12-14 3:24PM EST 660.00 0.02 0.00 0.04 0.00 - 5 333 27.15%
SPY230616C00665000 2023-01-04 1:38PM EST 665.00 0.01 0.00 0.02 0.00 - 1 114 25.98%
SPY230616C00670000 2022-07-28 12:42PM EST 670.00 0.10 0.00 0.10 0.00 - 18 35 30.37%
SPY230616C00675000 2023-01-23 9:39AM EST 675.00 0.01 0.00 0.05 0.00 - 1 8,886 28.81%
SPY230616C00680000 2022-11-15 3:27PM EST 680.00 0.01 0.00 0.01 0.00 - 2 65 25.39%
SPY230616C00685000 2023-01-18 11:10AM EST 685.00 0.01 0.00 0.14 0.00 - 5 83 32.62%
SPY230616C00690000 2022-12-14 12:12PM EST 690.00 0.01 0.00 0.04 0.00 - 1 240 29.30%
SPY230616C00695000 2022-11-07 4:13PM EST 695.00 0.01 0.00 0.01 0.00 - 1,400 1,463 26.56%
SPY230616C00700000 2022-11-23 10:47AM EST 700.00 0.01 0.00 0.05 0.00 - 10 1,081 30.57%
SPY230616C00705000 2023-01-10 10:06AM EST 705.00 0.01 0.00 0.14 0.00 - 2 1,228 34.13%
SPY230616C00710000 2023-01-17 10:16AM EST 710.00 0.01 0.00 0.04 0.00 - 3 154 30.66%
SPY230616C00720000 2023-01-04 3:00PM EST 720.00 0.01 0.00 0.02 0.00 - 53 1,443 29.49%
PutsforJune 16, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230616P00150000 2023-01-24 3:51PM EST 150.00 0.12 0.12 0.13 -0.01 -7.69% 1,270 43,161 59.86%
SPY230616P00160000 2023-01-24 9:58AM EST 160.00 0.17 0.15 0.16 +0.01 +6.25% 1,200 9,549 57.52%
SPY230616P00170000 2023-01-24 1:49PM EST 170.00 0.18 0.18 0.19 -0.02 -10.00% 1,816 7,666 54.98%
SPY230616P00180000 2023-01-24 2:48PM EST 180.00 0.22 0.22 0.23 -0.03 -12.00% 76 4,489 52.78%
SPY230616P00185000 2023-01-20 3:36PM EST 185.00 0.29 0.24 0.38 0.00 - 12 1,983 53.17%
SPY230616P00190000 2023-01-24 2:41PM EST 190.00 0.26 0.26 0.28 -0.03 -10.34% 6 4,384 50.59%
SPY230616P00195000 2023-01-23 2:18PM EST 195.00 0.31 0.28 0.30 0.00 - 1 2,356 49.61%
SPY230616P00200000 2023-01-24 12:56PM EST 200.00 0.31 0.31 0.32 -0.03 -8.82% 1,008 5,769 48.39%
SPY230616P00205000 2023-01-24 1:20PM EST 205.00 0.34 0.33 0.35 -0.01 -2.86% 320 2,673 47.36%
SPY230616P00210000 2023-01-24 12:37PM EST 210.00 0.38 0.36 0.38 -0.01 -2.56% 730 4,664 46.31%
SPY230616P00215000 2023-01-24 12:46PM EST 215.00 0.41 0.39 0.41 -0.03 -6.82% 200 2,137 45.26%
SPY230616P00220000 2023-01-24 1:35PM EST 220.00 0.44 0.43 0.45 -0.01 -2.22% 803 8,952 44.31%
SPY230616P00225000 2023-01-24 10:08AM EST 225.00 0.53 0.46 0.49 +0.01 +1.92% 672 3,223 43.34%
SPY230616P00230000 2023-01-24 2:59PM EST 230.00 0.52 0.50 0.53 -0.05 -8.77% 912 2,665 42.33%
SPY230616P00235000 2023-01-24 2:42PM EST 235.00 0.56 0.55 0.57 -0.05 -8.20% 5 2,449 41.31%
SPY230616P00240000 2023-01-24 11:31AM EST 240.00 0.63 0.59 0.62 -0.01 -1.56% 10 13,650 40.37%
SPY230616P00245000 2023-01-23 2:45PM EST 245.00 0.73 0.64 0.67 0.00 - 88 1,731 39.40%
SPY230616P00250000 2023-01-24 2:59PM EST 250.00 0.70 0.70 0.72 -0.05 -6.67% 234 10,323 38.42%
SPY230616P00255000 2023-01-23 1:09PM EST 255.00 0.81 0.76 0.78 0.00 - 3 4,116 37.49%
SPY230616P00260000 2023-01-24 2:55PM EST 260.00 0.84 0.82 0.84 -0.04 -4.55% 204 3,919 36.52%
SPY230616P00265000 2023-01-24 3:19PM EST 265.00 0.92 0.89 0.91 -0.05 -5.15% 59 7,270 35.62%
SPY230616P00270000 2023-01-24 1:18PM EST 270.00 1.00 0.97 0.99 -0.04 -3.85% 4 3,289 34.74%
SPY230616P00275000 2023-01-24 4:06PM EST 275.00 1.04 1.05 1.08 -0.16 -13.33% 54 5,134 33.89%
SPY230616P00280000 2023-01-24 3:21PM EST 280.00 1.18 1.14 1.17 -0.09 -7.09% 425 7,829 32.99%
SPY230616P00285000 2023-01-24 3:53PM EST 285.00 1.30 1.25 1.28 -0.08 -5.80% 194 6,992 32.17%
