400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforDecember 20, 2024
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY241220P00265000 2023-01-24 3:33PM EST 265.00 9.50 5.55 9.50 +1.90 +25.00% 2 3,035 28.39%
SPY241220P00270000 2023-01-20 3:12PM EST 270.00 8.25 7.00 8.30 0.00 - 1 14,300 26.24%
SPY241220P00275000 2023-01-23 2:45PM EST 275.00 8.40 5.50 8.70 0.00 - 1 2,573 25.71%
SPY241220P00280000 2023-01-24 3:07PM EST 280.00 8.65 8.30 9.30 -0.35 -3.89% 1 1,483 25.36%
SPY241220P00285000 2023-01-11 3:34PM EST 285.00 10.40 8.77 9.80 0.00 - 1 2,546 24.89%
SPY241220P00290000 2023-01-23 10:47AM EST 290.00 10.15 9.50 11.50 0.00 - 3 2,964 25.42%
SPY241220P00295000 2023-01-24 10:47AM EST 295.00 10.65 7.50 10.90 -0.38 -3.45% 2 2,508 23.99%
SPY241220P00300000 2023-01-24 3:33PM EST 300.00 10.76 10.20 11.32 -0.69 -6.03% 8 2,830 23.41%
SPY241220P00305000 2023-01-24 3:04PM EST 305.00 11.70 9.00 12.00 -0.60 -4.88% 1 1,677 23.01%
SPY241220P00310000 2023-01-19 9:30AM EST 310.00 14.95 10.00 13.00 0.00 - 10 4,104 22.83%
SPY241220P00315000 2023-01-06 3:33PM EST 315.00 17.00 10.50 15.50 0.00 - 15 2,054 23.63%
SPY241220P00320000 2023-01-24 2:45PM EST 320.00 12.76 11.50 16.50 -2.99 -18.98% 49 5,542 23.33%
SPY241220P00325000 2023-01-24 2:31PM EST 325.00 14.82 12.50 16.25 -0.58 -3.77% 5 3,785 22.21%
SPY241220P00330000 2023-01-17 9:30AM EST 330.00 17.00 13.50 18.50 0.00 - 1 2,320 22.64%
SPY241220P00335000 2023-01-24 2:45PM EST 335.00 16.02 14.50 19.50 -2.11 -11.64% 49 1,336 22.25%
