400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforJanuary 30, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230130C00393000 2023-01-24 3:40PM EST 393.00 7.72 8.54 9.49 -1.32 -14.60% 20 447 25.15%
SPY230130C00394000 2023-01-24 3:26PM EST 394.00 7.65 7.71 8.62 -0.54 -6.59% 24 1,079 24.17%
SPY230130C00395000 2023-01-24 4:14PM EST 395.00 7.54 7.18 7.73 +0.36 +5.01% 1,633 1,555 23.00%
SPY230130C00396000 2023-01-24 4:13PM EST 396.00 6.60 6.18 6.91 -0.03 -0.45% 847 997 22.11%
SPY230130C00397000 2023-01-24 4:01PM EST 397.00 5.70 5.67 6.18 -0.21 -3.55% 3,288 1,513 21.56%
SPY230130C00398000 2023-01-24 4:13PM EST 398.00 5.05 5.10 5.15 +0.04 +0.80% 3,887 2,098 19.36%
SPY230130C00399000 2023-01-24 4:13PM EST 399.00 4.44 4.44 4.49 +0.09 +2.07% 2,505 1,714 18.89%
SPY230130C00400000 2023-01-24 4:10PM EST 400.00 4.02 3.83 3.87 +0.24 +6.35% 5,945 3,740 18.42%
SPY230130C00401000 2023-01-24 4:14PM EST 401.00 3.26 3.26 3.30 +0.06 +1.87% 4,973 1,984 17.99%
SPY230130C00402000 2023-01-24 4:14PM EST 402.00 2.74 2.75 2.79 +0.02 +0.74% 4,886 2,913 17.64%
SPY230130C00403000 2023-01-24 4:14PM EST 403.00 2.29 2.29 2.32 0.00 - 3,705 2,522 17.26%
SPY230130C00404000 2023-01-24 4:12PM EST 404.00 2.01 1.88 1.91 +0.11 +5.79% 2,995 1,952 16.94%
SPY230130C00405000 2023-01-24 4:13PM EST 405.00 1.53 1.53 1.55 -0.04 -2.55% 6,508 2,519 16.65%
SPY230130C00406000 2023-01-24 4:10PM EST 406.00 1.36 1.22 1.24 +0.12 +9.68% 1,796 2,232 16.38%
SPY230130C00407000 2023-01-24 4:07PM EST 407.00 1.03 0.96 0.98 +0.03 +3.00% 2,200 1,154 16.15%
SPY230130C00408000 2023-01-24 4:14PM EST 408.00 0.74 0.75 0.77 -0.05 -6.33% 2,212 1,337 15.99%
SPY230130C00409000 2023-01-24 4:02PM EST 409.00 0.67 0.58 0.59 +0.03 +4.69% 1,819 427 15.77%
SPY230130C00410000 2023-01-24 4:14PM EST 410.00 0.44 0.44 0.45 -0.03 -6.38% 3,557 2,749 15.65%
SPY230130C00411000 2023-01-24 4:13PM EST 411.00 0.34 0.32 0.35 0.00 - 467 1,363 15.65%
SPY230130C00412000 2023-01-24 4:13PM EST 412.00 0.25 0.24 0.26 -0.02 -7.41% 681 5,839 15.53%
SPY230130C00413000 2023-01-24 4:02PM EST 413.00 0.22 0.18 0.20 0.00 - 126 500 15.58%
SPY230130C00414000 2023-01-24 3:52PM EST 414.00 0.10 0.13 0.15 -0.06 -37.50% 241 2,741 15.58%
SPY230130C00415000 2023-01-24 4:11PM EST 415.00 0.12 0.10 0.11 0.00 - 925 1,858 15.53%
SPY230130C00416000 2023-01-24 4:12PM EST 416.00 0.09 0.08 0.09 0.00 - 427 10,418 15.82%
SPY230130C00417000 2023-01-24 3:36PM EST 417.00 0.05 0.06 0.07 -0.03 -37.50% 538 205 16.02%
SPY230130C00418000 2023-01-24 3:55PM EST 418.00 0.04 0.05 0.06 -0.01 -20.00% 75 136 16.41%
SPY230130C00419000 2023-01-24 3:55PM EST 419.00 0.04 0.04 0.05 -0.01 -20.00% 148 25 16.70%
SPY230130C00420000 2023-01-24 3:56PM EST 420.00 0.03 0.03 0.04 -0.01 -25.00% 716 6,134 16.90%
SPY230130C00421000 2023-01-24 3:30PM EST 421.00 0.03 0.02 0.03 0.00 - 228 35 16.99%
SPY230130C00422000 2023-01-24 12:26PM EST 422.00 0.02 0.02 0.03 -0.02 -50.00% 42 127 17.68%
SPY230130C00423000 2023-01-24 2:38PM EST 423.00 0.02 0.01 0.03 0.00 - 23 164 18.36%
SPY230130C00424000 2023-01-24 9:46AM EST 424.00 0.02 0.01 0.02 +0.01 +100.00% 1 179 18.16%
SPY230130C00426000 2023-01-23 1:46PM EST 426.00 0.03 0.01 0.02 0.00 - 102 107 19.34%
SPY230130C00430000 2023-01-19 9:32AM EST 430.00 0.01 0.00 0.01 0.00 - - 107 20.31%
SPY230130C00432000 2023-01-23 2:09PM EST 432.00 0.01 0.00 0.01 0.00 - 11 71 21.49%
SPY230130C00440000 2023-01-17 2:12PM EST 440.00 0.02 0.00 0.01 0.00 - - 1 26.17%
PutsforJanuary 30, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230130P00330000 2023-01-24 9:51AM EST 330.00 0.01 0.01 0.02 -0.01 -50.00% 10 500 52.34%
SPY230130P00332000 2023-01-24 2:39PM EST 332.00 0.01 0.01 0.02 -0.03 -75.00% 1 1 50.78%
SPY230130P00336000 2023-01-23 9:42AM EST 336.00 0.02 0.00 0.00 0.00 - 185 200 25.00%
SPY230130P00340000 2023-01-24 10:59AM EST 340.00 0.01 0.01 0.02 -0.01 -50.00% 1 802 46.09%
SPY230130P00341000 2023-01-23 3:10PM EST 341.00 0.02 0.02 0.03 0.00 - 6 114 47.66%
SPY230130P00343000 2023-01-24 1:07PM EST 343.00 0.01 0.02 0.03 -0.01 -50.00% 2 400 45.90%
SPY230130P00345000 2023-01-20 9:35AM EST 345.00 0.05 0.02 0.03 0.00 - 15 15 44.34%
SPY230130P00350000 2023-01-24 2:32PM EST 350.00 0.02 0.02 0.03 0.00 - 37 285 40.43%
SPY230130P00351000 2023-01-24 9:59AM EST 351.00 0.01 0.02 0.03 -0.04 -80.00% 1 14 39.65%
SPY230130P00352000 2023-01-20 4:02PM EST 352.00 0.05 0.02 0.03 0.00 - 4 4 39.06%
SPY230130P00354000 2023-01-20 3:44PM EST 354.00 0.05 0.02 0.03 0.00 - 2 2 37.50%
SPY230130P00355000 2023-01-23 2:57PM EST 355.00 0.04 0.02 0.03 0.00 - 71 116 36.72%
SPY230130P00358000 2023-01-20 11:08AM EST 358.00 0.06 0.03 0.04 0.00 - 7 7 35.55%
SPY230130P00360000 2023-01-24 3:27PM EST 360.00 0.02 0.03 0.04 -0.02 -50.00% 455 2,032 33.79%
SPY230130P00361000 2023-01-23 3:12PM EST 361.00 0.03 0.03 0.04 0.00 - 4 18 33.01%
SPY230130P00362000 2023-01-24 2:05PM EST 362.00 0.03 0.03 0.04 -0.01 -25.00% 101 272 32.23%
SPY230130P00363000 2023-01-24 2:45PM EST 363.00 0.03 0.03 0.04 -0.01 -25.00% 1 125 31.45%
SPY230130P00364000 2023-01-24 1:32PM EST 364.00 0.03 0.04 0.05 0.00 - 6 156 31.64%
SPY230130P00365000 2023-01-24 3:47PM EST 365.00 0.04 0.03 0.04 +0.01 +33.33% 26 141 29.88%
SPY230130P00366000 2023-01-24 9:45AM EST 366.00 0.05 0.03 0.04 0.00 - 1 383 29.10%
SPY230130P00368000 2023-01-24 3:27PM EST 368.00 0.04 0.04 0.05 -0.01 -20.00% 119 710 28.32%
SPY230130P00369000 2023-01-24 3:58PM EST 369.00 0.05 0.04 0.05 -0.01 -16.67% 601 702 27.54%
SPY230130P00370000 2023-01-24 1:46PM EST 370.00 0.05 0.04 0.06 0.00 - 122 1,844 27.34%
SPY230130P00371000 2023-01-24 2:16PM EST 371.00 0.05 0.04 0.05 0.00 - 20 30 25.98%
SPY230130P00372000 2023-01-24 3:58PM EST 372.00 0.06 0.05 0.06 -0.02 -25.00% 615 852 25.78%
SPY230130P00373000 2023-01-24 1:49PM EST 373.00 0.06 0.05 0.06 -0.01 -14.29% 14 186 24.90%
SPY230130P00374000 2023-01-24 3:48PM EST 374.00 0.08 0.05 0.06 +0.01 +14.29% 870 992 24.12%
SPY230130P00375000 2023-01-24 3:46PM EST 375.00 0.08 0.06 0.07 0.00 - 352 276 23.83%
SPY230130P00376000 2023-01-24 4:10PM EST 376.00 0.06 0.06 0.07 -0.03 -33.33% 386 1,032 22.95%
SPY230130P00377000 2023-01-24 3:44PM EST 377.00 0.09 0.07 0.08 0.00 - 709 331 22.56%
SPY230130P00378000 2023-01-24 3:58PM EST 378.00 0.10 0.07 0.08 -0.01 -9.09% 389 719 21.68%
SPY230130P00379000 2023-01-24 4:06PM EST 379.00 0.08 0.08 0.09 -0.05 -38.46% 276 641 21.19%
SPY230130P00380000 2023-01-24 4:01PM EST 380.00 0.10 0.09 0.12 -0.04 -28.57% 1,465 7,763 21.34%
SPY230130P00381000 2023-01-24 3:46PM EST 381.00 0.15 0.10 0.11 -0.01 -6.25% 113 883 20.12%
SPY230130P00382000 2023-01-24 4:01PM EST 382.00 0.12 0.11 0.12 -0.04 -25.00% 1,339 1,018 19.53%
SPY230130P00383000 2023-01-24 3:55PM EST 383.00 0.16 0.12 0.14 -0.04 -20.00% 340 445 19.14%
SPY230130P00384000 2023-01-24 4:00PM EST 384.00 0.18 0.14 0.16 -0.05 -21.74% 137 1,116 18.65%
SPY230130P00385000 2023-01-24 4:08PM EST 385.00 0.16 0.17 0.18 -0.11 -40.74% 761 1,340 18.12%
SPY230130P00386000 2023-01-24 4:08PM EST 386.00 0.19 0.19 0.21 -0.12 -38.71% 1,382 2,107 17.68%
SPY230130P00387000 2023-01-24 4:13PM EST 387.00 0.25 0.23 0.25 -0.13 -34.21% 817 799 17.31%
SPY230130P00388000 2023-01-24 4:03PM EST 388.00 0.28 0.28 0.29 -0.16 -36.36% 1,086 3,634 16.85%
SPY230130P00389000 2023-01-24 4:10PM EST 389.00 0.30 0.34 0.35 -0.23 -43.40% 908 1,485 16.53%
SPY230130P00390000 2023-01-24 4:14PM EST 390.00 0.43 0.41 0.42 -0.20 -31.75% 4,414 6,685 16.19%
SPY230130P00391000 2023-01-24 4:13PM EST 391.00 0.50 0.50 0.51 -0.24 -32.43% 2,192 1,234 15.89%
SPY230130P00392000 2023-01-24 4:03PM EST 392.00 0.58 0.60 0.61 -0.31 -34.83% 1,861 1,774 15.54%
SPY230130P00393000 2023-01-24 4:12PM EST 393.00 0.67 0.73 0.74 -0.36 -34.95% 2,941 4,651 15.26%
SPY230130P00394000 2023-01-24 4:11PM EST 394.00 0.80 0.88 0.90 -0.45 -36.00% 1,341 3,238 15.00%
SPY230130P00395000 2023-01-24 4:14PM EST 395.00 1.09 1.06 1.08 -0.35 -24.31% 6,075 4,876 14.69%
SPY230130P00396000 2023-01-24 4:13PM EST 396.00 1.30 1.28 1.30 -0.38 -22.62% 4,368 1,722 14.41%
SPY230130P00397000 2023-01-24 4:14PM EST 397.00 1.55 1.53 1.55 -0.46 -22.89% 2,829 1,859 14.08%
SPY230130P00398000 2023-01-24 4:14PM EST 398.00 1.88 1.83 1.85 -0.47 -20.00% 4,514 1,527 13.78%
SPY230130P00399000 2023-01-24 4:13PM EST 399.00 2.13 2.16 2.19 -0.53 -19.92% 3,257 880 13.45%
SPY230130P00400000 2023-01-24 4:14PM EST 400.00 2.61 2.55 2.58 -0.48 -15.53% 5,263 1,643 13.09%
SPY230130P00401000 2023-01-24 4:11PM EST 401.00 2.76 2.99 3.02 -0.79 -22.25% 1,945 1,490 12.70%
SPY230130P00402000 2023-01-24 4:14PM EST 402.00 3.50 3.47 3.50 -0.62 -15.05% 1,293 908 12.17%
SPY230130P00403000 2023-01-24 4:13PM EST 403.00 3.96 4.01 4.05 -0.73 -15.57% 3,145 709 11.66%
SPY230130P00404000 2023-01-24 4:08PM EST 404.00 4.39 4.60 4.65 -0.91 -17.17% 2,832 675 10.99%
SPY230130P00405000 2023-01-24 3:59PM EST 405.00 5.55 4.92 5.60 -0.24 -4.15% 264 142 12.15%
SPY230130P00406000 2023-01-24 4:08PM EST 406.00 5.65 5.54 6.13 -1.12 -16.54% 18 122 9.91%
SPY230130P00407000 2023-01-24 4:00PM EST 407.00 7.45 6.30 7.10 +0.13 +1.78% 69 45 10.77%
SPY230130P00408000 2023-01-24 3:18PM EST 408.00 7.95 7.01 7.95 -0.55 -6.47% 9 62 10.01%
SPY230130P00410000 2023-01-24 2:14PM EST 410.00 10.08 8.69 9.71 -0.84 -7.69% 40 12 0.00%
SPY230130P00414000 2023-01-24 10:57AM EST 414.00 13.48 12.44 13.54 -11.02 -44.98% 10 0 0.00%
SPY230130P00418000 2023-01-19 9:32AM EST 418.00 28.52 16.43 17.55 0.00 - - 0 0.00%
SPY230130P00420000 2023-01-19 2:30PM EST 420.00 29.55 18.43 19.55 0.00 - - 0 0.00%
SPY230130P00440000 2023-01-19 10:12AM EST 440.00 51.24 38.45 39.55 0.00 - - 0 0.00%
